term,b0,b1,b1prior,count,political,demPolitical,repPolitical,interPartyPolitical,nWords,totCount,demCount,repCount,totCandN,demIncN,repIncN,demCandN,repCandN,maxCandN,secondCandN,maxGap,maxGap2ndRatio,maxToTotalMinusMaxRatio,outlierCapped,maxDemCandN,secondDemCandN,maxDemGap,maxDemGap2ndRatio,maxDemToTotalMinusMaxRatio,outlierCappedDem,maxRepCandN,secondRepCandN,maxRepGap,maxRepToTotalMinusMaxRatio,maxRepGap2ndRatio,outlierCappedRep,bParty,tParty,bDemRCCount,tDemRCCount,bRepRCCount,tRepRCCount,numChar
winter,0.39,-1.25,0,394,1,1,1,0,1,1192,767,394,530,166,84,329,185,20,13,7,0.538,0.017,0,20,13,7,0.538,0.027,0,11,11,0,0.029,0,0,-0.28,-1.62,0.7,4.6,-1.213,-5.18,6
elected,0.54,0.43,0,4429,1,0,1,0,1,12434,7713,4429,1450,252,198,771,643,157,124,33,0.266,0.013,1,157,124,33,0.266,0.021,1,77,74,3,0.018,0.041,0,1.01,2.02,-0.01,-0.14,0.382,4.06,7
welfare,-3.06,1.63,0,421,1,0,1,0,1,991,518,421,455,99,64,250,184,64,14,50,3.571,0.069,1,14,13,1,0.077,0.028,0,64,11,53,0.179,4.818,1,0.14,1.32,-0.32,-1.4,1.533,5.01,7
forced,-0.52,0.89,0,1596,1,1,1,0,1,4721,2980,1596,1029,248,163,579,415,50,49,1,0.02,0.011,0,34,34,0,0,0.012,0,50,49,1,0.032,0.02,0,-1.2,-3.06,-0.48,-6.63,0.781,6.33,6
promised,-1.34,0.96,0,704,1,0,1,0,1,2139,1374,704,787,217,113,466,295,47,26,21,0.808,0.022,1,47,26,21,0.808,0.035,1,18,16,2,0.026,0.125,0,-0.55,-1.91,0.16,1.54,0.862,4.75,8
greater,1.39,-0.77,0,1452,1,1,1,0,1,3806,2244,1452,1016,249,193,569,415,60,43,17,0.395,0.016,0,43,32,11,0.344,0.02,0,60,33,27,0.043,0.818,1,0.44,1.09,0.39,4.53,-0.776,-6.69,7
debate,0.62,0.49,0,4914,1,1,1,0,1,12278,6350,4914,1342,246,191,726,578,185,157,28,0.178,0.015,1,109,95,14,0.147,0.017,0,185,87,98,0.039,1.126,1,3.13,5.66,-0.28,-3.51,0.428,4.99,6
trump,-0.39,1.59,0,15644,1,1,1,0,1,60341,38619,15644,1421,250,175,767,613,983,948,35,0.037,0.017,1,736,659,77,0.117,0.019,1,948,688,260,0.065,0.378,1,-29.01,-4.91,-1.4,-54.49,1.352,17.4,5
eight,0.14,-0.67,0,468,1,0,1,0,1,1260,723,468,578,174,126,340,217,18,17,1,0.059,0.014,0,17,9,8,0.889,0.024,0,18,9,9,0.04,1,0,0.24,1.67,0,-0.02,-0.629,-3.13,5
commissioner,0.62,-0.74,0,797,1,1,1,0,1,1782,963,797,586,176,139,309,267,35,29,6,0.207,0.02,0,35,29,6,0.207,0.038,0,24,19,5,0.031,0.263,0,0.28,1.07,0.5,3.93,-0.704,-4.28,12
roundtable,0.58,-0.74,0,448,1,1,1,0,1,1288,833,448,418,168,119,247,165,26,22,4,0.182,0.021,0,26,22,4,0.182,0.032,0,15,14,1,0.035,0.071,0,0.19,0.68,1.47,11.34,-0.727,-4.29,10
choice,0.69,0.31,0,3553,1,1,1,0,1,8927,4955,3553,1305,248,188,704,557,94,59,35,0.593,0.011,1,59,56,3,0.054,0.012,0,94,55,39,0.027,0.709,1,1.92,4,-0.49,-6.48,0.282,3.07,6
development,2.15,-1.06,0,1593,1,1,1,0,1,3550,1858,1593,855,245,201,482,348,63,49,14,0.286,0.018,0,21,21,0,0,0.011,0,63,49,14,0.041,0.286,0,2.71,5.1,0.49,5.7,-1.03,-11.5,11
apologies,-7.65,3.8,0,139,1,1,1,0,1,440,249,139,235,34,13,138,74,14,9,5,0.556,0.033,0,9,7,2,0.286,0.038,0,14,8,6,0.112,0.75,0,0,0,-1.75,-4.12,2.907,3.78,9
forgot,-3.27,1.35,0,438,1,0,1,0,1,1103,606,438,490,66,36,267,202,17,14,3,0.214,0.016,0,17,14,3,0.214,0.029,0,11,10,1,0.026,0.1,0,0.15,1.84,-0.33,-1.09,1.09,3.02,6
broken,-0.78,0.89,0,1239,1,1,1,0,1,4245,2905,1239,1049,231,148,624,396,43,34,9,0.265,0.01,0,43,34,9,0.265,0.015,0,30,28,2,0.025,0.071,0,-0.54,-1.35,-0.87,-9.91,0.805,5.61,6
brother,-1.31,0.92,0,1623,1,1,1,0,1,3875,2106,1623,834,157,109,455,348,214,108,106,0.981,0.058,1,108,79,29,0.367,0.054,1,214,60,154,0.152,2.567,1,0.21,0.61,-0.98,-6.44,0.824,4.47,7
virus,1.12,0.41,0,4913,1,0,1,0,1,12285,7022,4913,1260,264,209,689,533,450,174,276,1.586,0.038,1,174,168,6,0.036,0.025,0,450,116,334,0.101,2.879,1,-0.1,-0.09,0.06,1.18,0.361,5.17,5
couldn,-1.27,0.69,0,989,1,0,1,0,1,3106,1906,989,823,177,110,483,309,29,29,0,0,0.009,0,29,21,8,0.381,0.015,0,29,22,7,0.03,0.318,0,-0.4,-1.49,-0.15,-1.23,0.626,3.07,6
question,-0.47,1.32,0,4072,1,1,1,0,1,11120,6188,4072,1291,247,189,701,548,116,83,33,0.398,0.011,1,83,67,16,0.239,0.014,0,116,64,52,0.029,0.812,1,0.2,0.33,-0.32,-4.9,1.158,12.16,8
couldnt,-0.55,0.74,0,1198,1,0,1,0,1,3557,2315,1198,848,214,146,505,333,39,37,2,0.054,0.011,0,39,33,6,0.182,0.017,0,37,29,8,0.032,0.276,0,0.49,1.5,0.11,1.15,0.643,4.83,7
cares,2.42,-1.08,0,2591,1,1,1,0,1,6116,3417,2591,1108,260,200,624,451,215,42,173,4.119,0.036,1,38,38,0,0,0.011,0,215,42,173,0.09,4.119,1,2.86,4.34,0.52,7.58,-1.018,-13.07,5
anymore,-3.68,2.04,0,927,1,1,1,0,1,2234,1202,927,645,92,53,374,246,36,28,8,0.286,0.016,0,27,22,5,0.227,0.023,0,36,28,8,0.04,0.286,0,0.12,1.01,-1.46,-6.75,1.658,5.46,7
tweet,-2.61,2.17,0,2685,1,1,1,0,1,8429,4736,2685,969,177,92,565,364,315,280,35,0.125,0.039,1,280,100,180,1.8,0.063,1,250,85,165,0.103,1.941,1,-0.2,-0.37,-1.06,-9.82,1.782,10.75,5
trails,0.64,-2.13,0,168,1,1,1,0,1,407,237,168,216,78,50,136,78,10,9,1,0.111,0.025,0,9,7,2,0.286,0.039,0,10,9,1,0.063,0.111,0,0.1,0.82,1.11,4.38,-2.146,-7.1,6
calling,0.9,0.44,0,4080,1,0,1,0,1,13253,8874,4080,1349,269,211,736,577,104,95,9,0.095,0.008,0,95,93,2,0.022,0.011,0,104,58,46,0.026,0.793,1,-5.8,-5.48,-0.05,-1.22,0.397,5.08,7
phony,-3.81,2.06,0,397,1,1,1,0,1,645,217,397,245,59,36,107,126,23,20,3,0.15,0.037,0,17,15,2,0.133,0.085,0,23,20,3,0.061,0.15,0,0.14,1.01,-1.34,-4.69,2.026,5.64,5
visit,2.51,-0.56,0,4812,1,1,1,0,1,12583,7678,4812,1279,269,222,687,564,280,191,89,0.466,0.023,1,191,115,76,0.661,0.026,1,280,159,121,0.062,0.761,1,-1.62,-1.2,0.73,17.38,-0.572,-9.54,5
ruby,0,-3.28,0,50,1,1,1,0,1,169,113,50,95,36,13,61,30,18,7,11,1.571,0.119,0,18,7,11,1.571,0.189,0,7,3,4,0.163,1.333,0,-0.05,-0.48,1.41,4.21,-3.53,-5.49,4
broadband,1.54,-1.4,0,610,1,1,1,0,1,1838,1219,610,399,140,116,259,134,114,76,38,0.5,0.066,1,114,76,38,0.5,0.103,1,54,53,1,0.097,0.019,0,0.56,0.83,1.64,14.56,-1.408,-9.88,9
platform,-1.15,0.93,0,1469,1,1,1,0,1,4493,2833,1469,970,167,117,560,374,60,57,3,0.053,0.014,0,60,57,3,0.053,0.022,0,46,44,2,0.032,0.045,0,0.77,2.91,-0.95,-6.54,0.822,4.93,8
investigations,-1.04,1.05,0,791,1,1,1,0,1,1673,833,791,551,167,123,284,252,58,52,6,0.115,0.036,0,43,21,22,1.048,0.054,1,58,52,6,0.079,0.115,0,1.11,2.87,-0.59,-4.46,0.888,6.22,14
corruption,-2.76,2.63,0,2377,1,1,1,0,1,6971,4366,2377,979,215,100,570,375,91,89,2,0.022,0.013,0,91,89,2,0.022,0.021,0,81,73,8,0.035,0.11,0,-1.43,-1.82,-1.14,-15.3,2.31,16.16,10
request,1.47,-0.59,0,1787,1,1,1,0,1,5321,3471,1787,1056,255,196,610,419,78,38,40,1.053,0.015,1,38,38,0,0,0.011,0,78,38,40,0.046,1.053,1,-0.08,-0.17,0.41,5.72,-0.559,-5.58,7
hosting,1.22,-0.5,0,1570,1,1,1,0,1,4697,3097,1570,1010,242,185,571,424,93,88,5,0.057,0.02,0,93,88,5,0.057,0.031,0,29,28,1,0.019,0.036,0,-0.68,-1.24,1.03,13.82,-0.497,-4.52,7
constituents,0.83,0.37,0,2496,1,1,1,0,1,8573,5985,2496,1119,248,186,632,468,86,79,7,0.089,0.01,0,86,79,7,0.089,0.015,0,67,58,9,0.028,0.155,0,-3.24,-3.02,0.61,11.69,0.33,3.73,12
floor,0.39,0.81,0,1864,1,0,1,0,1,4484,2556,1864,846,252,198,477,350,170,79,91,1.152,0.039,1,79,52,27,0.519,0.032,1,170,44,126,0.1,2.864,1,0.83,1.17,-0.07,-1.06,0.77,8.74,5
disease,1.87,-1.08,0,1501,1,0,1,0,1,4443,2827,1501,952,255,181,551,369,69,40,29,0.725,0.016,1,69,40,29,0.725,0.025,1,29,29,0,0.02,0,0,-0.32,-0.64,0.19,2.66,-1.028,-9.98,7
pray,-0.08,0.59,0,2111,1,0,1,1,1,3355,1181,2111,936,171,169,415,499,45,44,1,0.023,0.014,0,29,23,6,0.261,0.025,0,45,44,1,0.022,0.023,0,1.91,6.58,0.19,1.34,0.542,4.39,4
battling,0.22,-0.87,0,361,1,1,1,0,1,900,527,361,466,146,106,263,197,12,9,3,0.333,0.014,0,12,8,4,0.5,0.023,0,9,8,1,0.026,0.125,0,0.25,1.64,0.53,3.08,-0.837,-3.91,8
despite,0.1,0.63,0,1937,1,1,1,0,1,5414,3241,1937,1060,251,184,603,421,105,47,58,1.234,0.02,1,46,39,7,0.179,0.014,0,105,47,58,0.057,1.234,1,-0.02,-0.04,-0.36,-4.88,0.566,5.33,7
global,1.91,-0.51,0,2633,1,1,1,0,1,8303,5467,2633,1120,266,194,663,427,64,61,3,0.049,0.008,0,64,57,7,0.123,0.012,0,61,52,9,0.024,0.173,0,-0.23,-0.29,-0.21,-3.89,-0.456,-6.03,6
loved,2.09,-0.73,0,2707,1,1,1,0,1,9433,6557,2707,1242,266,209,681,529,51,49,2,0.041,0.005,0,51,49,2,0.041,0.008,0,46,41,5,0.017,0.122,0,-3.28,-4.19,0.22,4.62,-0.712,-9.01,5
deficit,-2.93,2.02,0,434,1,0,1,0,1,1310,782,434,500,130,68,304,170,39,22,17,0.773,0.031,0,39,15,24,1.6,0.052,1,22,17,5,0.053,0.294,0,0.35,1.7,-0.02,-0.15,1.726,7.92,7
narrow,-7.25,3.58,0,82,1,0,1,0,1,380,257,82,243,64,18,171,55,11,9,2,0.222,0.03,0,11,9,2,0.222,0.045,0,7,4,3,0.093,0.75,0,-0.13,-2.59,-0.59,-1.72,3.31,4.12,6
counting,-0.73,0.56,0,853,1,0,1,0,1,2439,1497,853,859,215,130,496,336,53,50,3,0.06,0.022,0,50,17,33,1.941,0.035,1,53,20,33,0.066,1.65,1,-0.09,-0.38,-0.15,-1.35,0.49,3.02,8
ballots,-2.03,1.74,0,1784,1,0,1,0,1,4070,2152,1784,916,214,112,542,343,95,94,1,0.011,0.024,0,59,33,26,0.788,0.028,1,95,94,1,0.056,0.011,0,-0.77,-2.18,0.09,0.85,1.682,9.57,7
imperative,0.7,-1.2,0,383,1,0,1,0,1,1377,979,383,563,181,111,369,188,43,21,22,1.048,0.032,1,43,21,22,1.048,0.046,1,19,14,5,0.052,0.357,0,-0.15,-0.62,0.17,1.25,-1.116,-5.76,10
reasons,-1.08,0.81,0,1083,1,0,1,0,1,3302,2007,1083,997,198,136,579,385,53,28,25,0.893,0.016,1,53,28,25,0.893,0.027,1,27,27,0,0.026,0,0,0.21,1,-0.28,-2.25,0.713,4.2,7
endless,-1.94,0.95,0,356,1,0,1,0,1,820,420,356,455,101,82,243,191,10,9,1,0.111,0.012,0,7,6,1,0.167,0.017,0,10,9,1,0.029,0.111,0,0.4,3.52,-0.67,-2.88,0.865,3.45,7
needed,2.12,-0.59,0,3500,1,1,1,0,1,11077,7256,3500,1372,268,219,746,590,72,62,10,0.161,0.007,0,72,62,10,0.161,0.01,0,40,39,1,0.012,0.026,0,-1.17,-1.93,0.18,3.61,-0.575,-7.88,6
healing,0.09,-0.81,0,445,1,1,1,0,1,1303,837,445,597,162,104,362,222,32,20,12,0.6,0.025,0,32,20,12,0.6,0.04,0,19,12,7,0.045,0.583,0,-0.1,-0.44,-0.84,-5.48,-0.794,-3.54,7
proudly,0.59,-0.59,0,806,1,0,1,0,1,1986,1162,806,777,203,141,426,341,28,19,9,0.474,0.014,0,19,18,1,0.056,0.017,0,28,15,13,0.036,0.867,0,-0.01,-0.03,-0.06,-0.54,-0.6,-3.78,7
worldwar2,1.08,-0.57,0,981,1,1,1,0,1,2102,1065,981,686,199,177,341,325,29,19,10,0.526,0.014,0,29,19,10,0.526,0.028,0,15,14,1,0.016,0.071,0,1.3,4.54,0.89,7.74,-0.619,-4.94,9
overcome,0.83,-0.76,0,739,1,0,1,0,1,1945,1172,739,778,201,161,445,316,40,29,11,0.379,0.021,0,40,29,11,0.379,0.035,0,19,16,3,0.026,0.188,0,0.52,1.78,0.11,0.88,-0.732,-4.86,8
clearly,-0.9,1.04,0,1592,1,1,1,0,1,4321,2484,1592,987,217,143,569,386,50,43,7,0.163,0.012,0,50,39,11,0.282,0.021,0,43,25,18,0.028,0.72,0,0.56,1.95,-0.72,-6.76,0.91,6.6,7
legal,-0.16,0.9,0,2519,1,1,1,0,1,6426,3554,2519,1129,249,189,622,472,66,56,10,0.179,0.01,0,56,45,11,0.244,0.016,0,43,37,6,0.017,0.162,0,0.09,0.19,-0.68,-9.24,0.812,7.75,5
voted,1.07,0.53,0,4849,1,1,1,0,1,16212,11017,4849,1439,271,217,769,631,171,164,7,0.043,0.011,0,171,164,7,0.043,0.016,0,94,88,6,0.02,0.068,0,-2.98,-3.12,0.31,6.79,0.481,6.85,5
century,1.1,-0.67,0,1043,1,0,1,0,1,3069,1889,1043,828,228,165,496,306,71,48,23,0.479,0.024,1,71,36,35,0.972,0.039,1,48,31,17,0.048,0.548,0,0.67,1.79,0.11,1.15,-0.649,-5.15,7
someones,-5.34,2.31,0,100,1,0,1,0,1,305,199,100,198,46,17,126,69,9,6,3,0.5,0.03,0,9,6,3,0.5,0.047,0,6,5,1,0.064,0.2,0,-0.04,-0.66,-1.13,-2.82,2.029,3.23,8
party,0.46,0.62,0,6662,1,0,1,0,1,17262,9127,6662,1406,239,181,747,614,441,227,214,0.943,0.026,1,211,163,48,0.294,0.024,1,441,181,260,0.071,1.436,1,1.62,2.12,-0.14,-2.16,0.536,6.28,5
click,1.22,-0.35,0,2209,1,1,1,0,1,5002,2743,2209,920,186,168,480,420,419,179,240,1.341,0.091,1,419,101,318,3.149,0.18,1,179,70,109,0.088,1.557,1,1.15,1.37,1.12,12.9,-0.411,-3.88,5
mind,-0.62,0.6,0,1823,1,0,1,0,1,4941,2791,1823,1129,220,152,634,457,42,37,5,0.135,0.009,0,37,33,4,0.121,0.013,0,42,32,10,0.024,0.312,0,-0.02,-0.09,0.03,0.23,0.543,3.52,4
polls,-1.04,0.71,0,1574,1,0,1,0,1,4751,2863,1574,1024,196,116,595,393,69,62,7,0.113,0.015,0,55,47,8,0.17,0.02,0,69,33,36,0.046,1.091,1,-0.45,-1.77,-0.2,-1.78,0.656,3.56,5
post,-0.55,0.9,0,2881,1,0,1,0,1,7109,3663,2881,1222,219,169,675,507,79,62,17,0.274,0.011,0,62,49,13,0.265,0.017,0,79,59,20,0.028,0.339,0,0.92,2.67,0.16,1.6,0.797,6.4,4
emails,-3.17,1.8,0,550,1,0,1,0,1,1379,764,550,578,135,66,342,214,35,20,15,0.75,0.026,0,35,19,16,0.842,0.048,0,20,14,6,0.038,0.429,0,-0.11,-0.79,-0.15,-0.82,1.703,5.75,6
fishery,0.74,-3.55,0,47,1,0,1,0,1,119,72,47,40,22,11,27,13,16,9,7,0.778,0.155,0,16,6,10,1.667,0.286,0,9,5,4,0.237,0.8,0,0.06,0.58,0.36,0.96,-3.367,-7.25,7
gop,-0.07,0.91,0,5003,1,1,1,0,1,15167,9284,5003,1154,221,155,592,526,412,345,67,0.194,0.028,1,412,345,67,0.194,0.046,1,252,220,32,0.053,0.145,1,-1.65,-1.23,-1.09,-19.33,0.793,8.24,3
claims,-0.89,1.21,0,1814,1,1,1,0,1,4464,2366,1814,989,237,169,560,398,81,64,17,0.266,0.018,0,38,30,8,0.267,0.016,0,81,64,17,0.047,0.266,0,-0.15,-0.39,-0.38,-4.38,1.062,8.51,6
actually,-0.61,1.45,0,4862,1,1,1,0,1,13380,7422,4862,1240,207,177,674,526,187,139,48,0.345,0.014,1,187,110,77,0.7,0.026,1,115,104,11,0.024,0.106,0,2.41,3.44,-0.87,-10.85,1.266,13.35,8
respected,0.37,-1.2,0,406,1,0,1,0,1,1005,557,406,570,140,105,309,241,14,10,4,0.4,0.014,0,10,8,2,0.25,0.018,0,14,6,8,0.036,1.333,0,0.23,1.73,-0.41,-2.24,-1.115,-4.87,9
sending,0.37,0.38,0,1903,1,1,1,0,1,5569,3554,1903,1172,255,192,660,481,94,76,18,0.237,0.017,0,94,76,18,0.237,0.027,0,74,59,15,0.04,0.254,0,-0.19,-0.49,-0.38,-5.03,0.345,3.2,7
spectrum,-2.01,0.96,0,299,1,0,1,0,1,756,433,299,337,94,65,213,112,67,66,1,0.015,0.097,0,67,20,47,2.35,0.183,1,66,19,47,0.283,2.474,1,0.18,0.9,0.46,2.06,0.952,3.42,8
fired,-1.14,0.97,0,1345,1,1,1,0,1,3694,2224,1345,940,223,108,568,344,55,36,19,0.528,0.015,0,55,26,29,1.115,0.025,1,36,28,8,0.028,0.286,0,-0.39,-1.25,-0.41,-4.06,0.82,5.21,5
kangaroo,-4.12,2.03,0,102,1,0,1,0,1,131,26,102,83,6,33,22,58,5,5,0,0,0.04,0,2,2,0,0,0.083,0,5,5,0,0.052,0,0,0.37,6.48,-1.5,-1.36,1.744,4.44,8
hash_maga,-1.23,1.63,0,4678,1,0,1,0,2,4894,189,4678,373,7,70,44,320,595,250,345,1.38,0.138,1,32,27,5,0.185,0.204,0,595,250,345,0.146,1.38,1,4.02,3.25,-1.86,-2.87,1.426,12.07,9
debt,-1.73,2.09,0,1523,1,1,1,0,1,4609,2921,1523,944,227,146,558,354,130,61,69,1.131,0.029,1,130,55,75,1.364,0.047,1,61,52,9,0.042,0.173,0,1.12,1.94,-0.71,-7.94,1.916,15.96,4
quit,-3.1,1.88,0,635,1,1,1,0,1,1275,580,635,479,85,65,250,209,40,40,0,0,0.032,0,26,19,7,0.368,0.047,0,40,40,0,0.067,0,0,0.36,2.3,-0.96,-3.93,1.692,6.38,4
media,-0.31,1.53,0,8589,1,1,1,0,1,13109,3601,8589,1141,188,174,561,541,799,362,437,1.207,0.065,1,246,140,106,0.757,0.073,1,799,362,437,0.103,1.207,1,7.4,9.12,-0.91,-7.41,1.355,17.27,5
fake,-2.84,2.49,0,2715,1,1,1,0,1,4540,1620,2715,787,148,95,392,364,96,91,5,0.055,0.022,0,91,61,30,0.492,0.06,1,96,85,11,0.037,0.129,0,1.02,2.93,-1.04,-7.06,2.269,13.69,4
criminal,-1.46,1.57,0,1813,1,1,1,0,1,4030,2066,1813,873,182,135,467,378,127,40,87,2.175,0.033,1,127,33,94,2.848,0.065,1,40,37,3,0.023,0.081,0,1.04,2.59,-1.45,-12.63,1.347,10.02,8
happened,-1.17,1.29,0,1978,1,1,1,0,1,5246,2923,1978,1066,227,151,614,416,35,33,2,0.061,0.007,0,35,29,6,0.207,0.012,0,33,27,6,0.017,0.222,0,0.15,0.48,-0.71,-7.23,1.139,8.28,8
burn,-3,1.69,0,680,1,0,1,1,1,1178,433,680,503,78,69,235,244,29,21,8,0.381,0.025,0,8,8,0,0,0.019,0,29,21,8,0.045,0.381,0,0.4,3.79,0.66,2.47,1.454,5.33,4
throw,-2.52,1.47,0,713,1,1,1,0,1,1956,1153,713,755,166,82,441,287,15,13,2,0.154,0.008,0,12,12,0,0,0.011,0,15,13,2,0.021,0.154,0,-0.1,-0.65,-0.76,-4.95,1.271,5.23,5
hoax,-4.37,3.11,0,730,1,1,1,0,1,1416,641,730,439,100,46,253,171,71,37,34,0.919,0.053,1,20,14,6,0.429,0.032,0,71,37,34,0.108,0.919,1,0.46,1.85,-1.14,-5.65,2.764,11.25,4
trial,-1.32,1.19,0,936,1,1,1,0,1,2430,1382,936,674,174,108,379,268,52,34,18,0.529,0.022,0,52,25,27,1.08,0.039,1,34,32,2,0.038,0.062,0,0.29,0.79,-0.8,-7,1.011,6.58,5
constitution,-0.03,1.4,0,5501,1,1,1,0,1,11465,5605,5501,1290,264,210,635,623,111,87,24,0.276,0.01,1,86,84,2,0.024,0.016,0,87,85,2,0.016,0.024,0,-0.26,-0.25,-0.41,-7.64,1.323,17.17,12
bowing,-6.78,3,0,62,1,0,1,0,1,115,52,62,86,20,11,43,42,10,3,7,2.333,0.095,0,3,3,0,0,0.061,0,10,2,8,0.192,4,0,0.03,1.09,-0.34,-0.52,2.902,3.19,6
witch,-2.85,2.26,0,756,1,0,1,0,1,908,132,756,314,30,76,81,222,37,29,8,0.276,0.042,0,6,5,1,0.2,0.048,0,37,29,8,0.051,0.276,0,1.43,6.17,-0.64,-1.31,2.249,11.24,5
elses,-7.02,3.55,0,75,1,0,1,0,1,189,106,75,135,24,16,81,50,7,4,3,0.75,0.038,0,7,4,3,0.75,0.071,0,4,4,0,0.056,0,0,0.08,1.99,-1.08,-1.9,2.944,4.29,5
resist,-3.9,1.74,0,228,1,1,1,0,1,617,358,228,329,60,38,181,129,25,12,13,1.083,0.042,0,25,12,13,1.083,0.075,0,7,6,1,0.032,0.167,0,0.05,0.63,-1.8,-5.8,1.526,3.61,6
urge,1.38,-0.81,0,1016,1,1,1,0,1,3551,2497,1016,807,252,181,481,311,126,49,77,1.571,0.037,1,126,49,77,1.571,0.053,1,43,26,17,0.044,0.654,0,-1.58,-2.85,0.46,6.55,-0.746,-6.5,4
god,0.05,0.93,0,5731,1,1,1,0,1,8463,2403,5731,1043,135,177,435,571,456,305,151,0.495,0.057,1,66,62,4,0.065,0.028,0,456,305,151,0.086,0.495,1,4.84,9.43,-0.58,-3.7,0.865,9.09,3
firm,-1.83,1.06,0,615,1,1,1,0,1,1225,561,615,601,122,88,306,271,16,15,1,0.067,0.013,0,12,9,3,0.333,0.022,0,16,15,1,0.027,0.067,0,0.62,4.12,-0.76,-3.65,0.904,4.26,4
sir,-4.5,2.8,0,1072,1,0,1,0,1,2182,971,1072,495,37,41,227,237,104,84,20,0.238,0.05,0,104,75,29,0.387,0.12,1,84,83,1,0.085,0.012,0,0.42,2.3,-0.66,-1.99,2.449,7.89,3
obvious,-2.05,1.06,0,837,1,1,1,0,1,2116,1019,837,604,115,76,337,241,48,41,7,0.171,0.023,0,41,30,11,0.367,0.042,0,40,39,1,0.05,0.026,0,0.27,1.69,-0.55,-3.01,0.89,3.79,7
foreign,0.17,0.96,0,2618,1,0,1,0,1,7006,4070,2618,1037,256,191,559,443,83,74,9,0.122,0.012,0,74,66,8,0.121,0.019,0,83,62,21,0.033,0.339,1,0.07,0.09,-0.1,-1.74,0.846,10.03,7
countries,0.13,0.6,0,2147,1,1,1,0,1,5277,2682,2147,1025,236,173,553,437,155,66,89,1.348,0.03,1,66,39,27,0.692,0.025,1,52,45,7,0.025,0.156,0,1.22,2.68,-0.65,-7.8,0.523,5.06,9
elitist,-5.84,2.67,0,261,1,0,1,0,1,380,108,261,164,6,19,60,98,45,43,2,0.047,0.134,0,11,6,5,0.833,0.113,0,45,43,2,0.208,0.047,0,0.12,3.24,-2.66,-2.69,2.62,3.76,7
ships,-0.16,-0.92,0,246,1,0,1,0,1,534,266,246,273,73,58,144,120,28,22,6,0.273,0.055,0,28,16,12,0.75,0.118,0,22,21,1,0.098,0.048,0,0.4,2.41,0.76,2.75,-0.856,-3.27,5
shipping,0.49,-2.26,0,210,1,0,1,0,1,441,219,210,251,65,54,139,103,43,20,23,1.15,0.108,1,8,7,1,0.143,0.038,0,43,20,23,0.257,1.15,1,0.21,2.24,0.77,2.35,-1.94,-5.98,8
nations,2.37,-0.54,0,3318,1,0,1,0,1,7789,4368,3318,1019,262,217,534,459,64,62,2,0.032,0.008,0,54,50,4,0.08,0.013,0,64,62,2,0.02,0.032,0,3.06,3.42,-0.04,-0.73,-0.541,-8.53,7
allowed,-0.47,1.1,0,2348,1,1,1,0,1,5386,2829,2348,1111,236,178,600,475,41,37,4,0.108,0.008,0,25,22,3,0.136,0.009,0,41,37,4,0.018,0.108,0,1.37,3.88,-0.47,-5.22,0.967,8.91,7
timber,0.14,-1.41,0,189,1,0,1,0,1,257,67,189,89,18,43,29,59,25,21,4,0.19,0.108,0,14,8,6,0.75,0.264,0,25,21,4,0.152,0.19,0,0.57,4.27,0.07,0.13,-1.343,-4.75,6
agriculture,1.86,-0.8,0,1595,1,1,1,0,1,2722,1108,1595,579,152,177,299,272,44,37,7,0.189,0.016,0,36,34,2,0.059,0.034,0,44,37,7,0.028,0.189,0,3.51,5.77,1.4,12.19,-0.898,-9.36,11
seafood,1.44,-2.9,0,156,1,0,1,0,1,257,99,156,87,26,30,43,43,25,15,10,0.667,0.108,0,11,8,3,0.375,0.125,0,25,15,10,0.191,0.667,0,0.62,3.31,0.84,2.28,-2.63,-10.15,7
develop,1.36,-0.82,0,986,1,1,1,0,1,2420,1387,986,749,233,179,443,284,29,26,3,0.115,0.012,0,24,18,6,0.333,0.018,0,29,26,3,0.03,0.115,0,1.01,3.06,0.34,3.54,-0.772,-6.56,7
perhaps,-2.85,1.89,0,1171,1,1,1,0,1,2532,1159,1171,614,106,73,348,233,163,63,100,1.587,0.069,1,36,33,3,0.091,0.032,0,163,63,100,0.162,1.587,1,0.49,2.71,-0.73,-3.68,1.664,7.29,7
halt,-2.46,1.44,0,276,1,1,1,0,1,787,497,276,426,156,78,272,147,20,13,7,0.538,0.026,0,20,9,11,1.222,0.042,0,13,9,4,0.049,0.444,0,0,0,-0.85,-4.99,1.224,5.14,4
foundation,0.84,-0.71,0,1108,1,1,1,0,1,2602,1421,1108,931,234,169,496,408,34,24,10,0.417,0.013,0,15,14,1,0.071,0.011,0,34,24,10,0.032,0.417,0,0.11,0.51,0.79,7.14,-0.697,-4.74,10
accountable,0.44,0.42,0,1647,1,0,1,0,1,5160,3460,1647,969,250,160,586,358,107,53,54,1.019,0.021,1,53,48,5,0.104,0.016,0,107,42,65,0.069,1.548,1,0.08,0.13,-0.12,-1.79,0.371,3.83,11
criminals,-0.41,0.72,0,1883,1,0,1,0,1,2591,656,1883,691,123,120,289,381,109,45,64,1.422,0.044,1,13,11,2,0.182,0.02,0,109,45,64,0.061,1.422,1,2.71,7.74,-0.54,-2.83,0.612,4.9,9
jail,-3.36,2.28,0,1172,1,1,1,0,1,2455,1217,1172,673,126,68,371,279,71,69,2,0.029,0.03,0,71,28,43,1.536,0.062,1,69,34,35,0.063,1.029,1,0.21,1.04,-1.72,-10.04,1.906,8.27,4
