term,b0,b1,b1prior,count,political,demPolitical,repPolitical,interPartyPolitical,nWords,totCount,demCount,repCount,totCandN,demIncN,repIncN,demCandN,repCandN,maxCandN,secondCandN,maxGap,maxGap2ndRatio,maxToTotalMinusMaxRatio,outlierCapped,maxDemCandN,secondDemCandN,maxDemGap,maxDemGap2ndRatio,maxDemToTotalMinusMaxRatio,outlierCappedDem,maxRepCandN,secondRepCandN,maxRepGap,maxRepToTotalMinusMaxRatio,maxRepGap2ndRatio,outlierCappedRep,bParty,tParty,bDemRCCount,tDemRCCount,bRepRCCount,tRepRCCount,numChar
ensure_women,-1.79,1.52,0,56,1,1,0,0,2,60,56,3,48,23,1,46,1,4,3,1,0.333,0.071,0,4,3,1,0.333,0.077,0,3,0,3,0,0,0,-0.09,-2.5,1.24,2.08,-2.317,-0.88,12
reproductive_health,-1.17,1.92,0,104,1,1,0,0,2,109,104,4,74,19,2,70,3,15,4,11,2.75,0.16,0,15,4,11,2.75,0.169,0,2,1,1,1,1,0,-0.11,-1.39,1.98,3.59,2.645,1.13,19
supreme_court,-0.81,0.76,0,527,1,1,0,0,2,803,527,260,407,81,27,261,139,20,18,2,0.111,0.026,0,18,9,9,1,0.035,0,20,14,6,0.083,0.429,0,-0.26,-2.38,0.46,1.82,-0.064,-0.1,13
pass_legislation,-1.26,1.34,0,136,1,1,1,0,2,196,136,57,138,40,10,93,42,6,4,2,0.5,0.032,0,4,4,0,0,0.03,0,6,4,2,0.118,0.5,0,-0.19,-3.53,0.86,2.09,2.127,1.65,16
reproductive_rights,-2.71,-0.04,0,299,1,1,0,1,2,303,299,2,148,40,0,144,2,53,28,25,0.893,0.212,1,53,28,25,0.893,0.215,1,1,1,0,1,0,0,-0.24,-5.07,-0.9,-2.18,0,0,19
sex_education,-7.56,-2.15,0,38,1,1,0,0,2,57,38,17,42,6,0,24,16,14,2,12,6,0.326,0,14,2,12,6,0.583,0,2,1,1,0.133,1,0,-0.01,-0.84,-2.92,-1.82,0,0,13
help_reduce,-1.88,2.12,0,39,1,1,1,0,2,53,39,13,48,16,3,35,12,2,2,0,0,0.039,0,2,2,0,0,0.054,0,2,1,1,0.182,1,0,-0.05,-2.05,2.01,2.37,-5.508,-2.6,11
lgbtq_rights,-2.98,-0.1,0,106,1,1,0,0,2,108,106,1,55,21,0,53,1,25,19,6,0.316,0.301,0,25,19,6,0.316,0.309,0,1,0,1,0,0,0,-0.19,-1.48,-0.98,-2.14,0,0,12
gender_identity,-3.78,-0.3,0,75,1,1,0,1,2,86,75,9,64,18,0,53,9,4,3,1,0.333,0.049,0,4,3,1,0.333,0.056,0,1,1,0,0.125,0,0,-0.12,-3.38,-1.37,-2.26,0,0,15
communities_color,-3.78,-1.14,0,208,1,1,0,1,2,212,208,2,106,34,0,103,2,32,6,26,4.333,0.178,1,32,6,26,4.333,0.182,1,1,1,0,1,0,0,-0.17,-2.99,-1.85,-4.51,0,0,17
rural_communities,-2.66,-0.17,0,271,1,1,1,0,2,342,271,67,164,23,32,119,44,26,25,1,0.04,0.082,0,26,25,1,0.04,0.106,0,5,4,1,0.081,0.25,0,0.32,3.79,0.96,2.07,-1.35,-2.02,17
resources_support,-1.99,1.64,0,44,1,1,0,0,2,60,44,16,49,16,2,34,15,4,3,1,0.333,0.071,0,4,3,1,0.333,0.1,0,2,1,1,0.143,1,0,-0.07,-2.01,1.53,2.15,6.268,1.84,17
support_need,-1.94,0.74,0,106,1,1,0,0,2,139,106,33,114,36,5,83,31,12,3,9,3,0.094,0,12,3,9,3,0.128,0,2,2,0,0.065,0,0,-0.04,-0.91,1.27,2.63,-0.306,-0.15,12
defund_police,-0.49,6.97,0,27,1,1,1,0,2,198,27,168,164,3,23,22,140,4,3,1,0.333,0.021,0,4,2,2,1,0.174,0,3,3,0,0.018,0,0,0.13,4,5.94,2.11,-2.373,-2.96,13
police_force,-9.69,-3.41,0,27,1,1,0,0,2,61,27,34,46,4,3,23,23,4,3,1,0.333,0.07,0,3,2,1,0.5,0.125,0,4,3,1,0.133,0.333,0,0.01,0.42,-5.29,-2.18,0.72,0.4,12
american_dream,-1.58,0.36,0,329,1,1,0,0,2,899,329,568,451,75,55,189,260,50,28,22,0.786,0.059,1,17,6,11,1.833,0.054,0,50,28,22,0.097,0.786,1,-0.09,-1.04,-0.49,-1.7,-0.214,-0.43,14
communities_across,-3.16,-0.16,0,93,1,1,0,1,2,122,93,29,102,34,9,77,25,3,3,0,0,0.025,0,3,3,0,0,0.033,0,2,2,0,0.074,0,0,-0.12,-2.88,-1.11,-2.32,-1.891,-1.46,18
low_income,-2.1,-0.28,0,347,1,1,1,1,2,418,347,68,207,63,11,155,49,44,9,35,3.889,0.118,1,44,9,35,3.889,0.145,1,5,4,1,0.079,0.25,0,-0.38,-4.47,-0.95,-3.49,-3.05,-2.54,10
women_children,-4.8,-0.88,0,40,1,1,0,1,2,76,40,32,68,15,2,34,31,2,2,0,0,0.027,0,2,2,0,0,0.053,0,2,1,1,0.067,1,0,-0.09,-3.27,-2.22,-2.95,-1.767,-0.54,14
veterans_affairs,-1.59,1.53,0,60,1,1,0,0,2,122,60,60,84,23,27,37,45,4,4,0,0,0.034,0,4,4,0,0,0.071,0,4,3,1,0.071,0.333,0,0.07,1.26,1.42,2.58,-0.902,-1.28,16
status_quo,-7.46,-2.53,0,63,1,1,1,0,2,142,63,76,101,7,13,44,54,13,12,1,0.083,0.101,0,13,3,10,3.333,0.26,0,12,4,8,0.188,2,0,0.04,1.24,-3.78,-3.04,2.512,2.34,10
need_help,-4,-0.52,0,98,1,1,1,0,2,172,98,70,141,20,9,74,63,6,6,0,0,0.036,0,6,6,0,0,0.065,0,2,2,0,0.029,0,0,-0.05,-1.28,-1.36,-2.21,-2.527,-1.77,9
billion_dollar,-8.54,-2.88,0,26,1,1,0,0,2,57,26,28,48,4,6,22,23,4,2,2,1,0.075,0,2,2,0,0,0.083,0,4,2,2,0.167,1,0,0.03,1.91,-3.16,-1.74,2.154,1.18,14
education_environment,-1.71,1.31,0,83,1,1,0,0,2,92,83,8,17,5,3,10,6,42,23,19,0.826,0.84,0,42,23,19,0.826,1.024,1,2,2,0,0.333,0,0,-0.14,-0.96,0.83,1.65,1.078,0.44,21
gun_violence,0.47,1.09,0,904,1,1,0,0,2,962,904,55,294,106,8,257,34,63,29,34,1.172,0.07,1,63,29,34,1.172,0.075,1,9,4,5,0.196,1.25,0,-1.97,-6.76,0.3,2.05,-1.45,-1.16,12
gun_safety,-0.44,2.09,0,202,1,1,0,0,2,212,202,6,116,44,1,107,6,34,11,23,2.091,0.191,1,34,11,23,2.091,0.202,1,1,1,0,0.2,0,0,-0.37,-5,1.22,3.29,-3.039,-0.71,10
rape_incest,-0.61,5.8,0,39,1,1,0,0,2,69,39,28,63,5,2,35,26,4,3,1,0.333,0.062,0,4,2,2,1,0.114,0,3,1,2,0.12,2,0,-0.01,-1.09,5.04,2.52,-2.797,-0.93,11
student_loan,-1.47,0.89,0,184,1,1,1,0,2,237,184,45,137,45,7,103,31,11,9,2,0.222,0.049,0,11,9,2,0.222,0.064,0,7,4,3,0.184,0.75,0,-0.13,-1.93,0.87,2.27,-4.067,-3.26,12
loan_forgiveness,-1.75,1.54,0,89,1,1,0,0,2,100,89,8,73,28,2,65,6,8,4,4,1,0.087,0,8,4,4,1,0.099,0,2,2,0,0.333,0,0,-0.12,-3.76,0.95,1.67,-2.916,-0.88,16
support_funding,-2.23,2.33,0,30,1,1,0,0,2,53,30,18,44,10,3,27,15,4,3,1,0.333,0.082,0,2,2,0,0,0.071,0,3,2,1,0.2,0.5,0,-0.03,-1.54,1.88,1.75,1.354,0.55,15
healthcare_including,-5.64,-1.32,0,43,1,1,0,0,2,52,43,8,48,11,4,39,8,3,2,1,0.5,0.061,0,3,2,1,0.5,0.075,0,1,1,0,0.143,0,0,0.01,0.26,-1.74,-1.81,-2.334,-1.04,20
lives_line,-2.04,2.15,0,41,1,1,0,0,2,89,41,47,82,12,11,38,43,2,2,0,0,0.023,0,2,2,0,0,0.051,0,2,2,0,0.044,0,0,0.02,0.84,2.83,2.72,-0.5,-0.38,10
support_military,-1.36,2.93,0,25,1,1,0,0,2,50,25,22,46,14,5,23,21,2,2,0,0,0.042,0,2,2,0,0,0.087,0,2,1,1,0.1,1,0,-0.05,-2.14,2.25,2.54,0.334,0.17,16
original_cosponsor,-2.03,0.3,0,90,1,1,0,0,2,105,90,14,55,43,6,48,6,8,7,1,0.143,0.082,0,7,7,0,0,0.084,0,8,2,6,1.333,3,0,-0.3,-3.37,-0.68,-1.97,0.871,0.76,18
work_done,-2.22,1.21,0,67,1,1,0,0,2,113,67,45,93,23,14,52,40,4,4,0,0,0.037,0,4,4,0,0,0.063,0,3,2,1,0.071,0.5,0,0.01,0.34,1.07,1.66,0.999,0.99,9
members_community,-1.78,3.05,0,36,1,1,0,0,2,55,36,16,43,4,4,24,16,6,3,3,1,0.122,0,6,3,3,1,0.2,0,1,1,0,0.067,0,0,-0.02,-0.68,2.47,2.11,-3.041,-1.46,17
find_ways,-1.68,2.6,0,49,1,1,0,0,2,70,49,17,62,14,5,43,16,4,2,2,1,0.061,0,4,2,2,1,0.089,0,2,1,1,0.133,1,0,-0.04,-1.88,2.01,2.23,0.811,0.43,9
worked_across,-0.61,2.92,0,41,1,1,1,0,2,57,41,13,38,18,7,25,10,11,3,8,2.667,0.239,0,11,3,8,2.667,0.367,0,3,2,1,0.3,0.5,0,-0.09,-1.43,2.51,4,-3.199,-2.25,13
party_lines,-0.09,3.89,0,36,1,1,1,0,2,54,36,17,37,13,4,21,15,11,4,7,1.75,0.256,0,11,4,7,1.75,0.44,0,2,2,0,0.133,0,0,-0.11,-1.73,3.13,4.43,-5.625,-3.28,11
working_together,-1.48,1.59,0,90,1,1,0,0,2,150,90,56,121,27,9,70,48,7,4,3,0.75,0.049,0,7,3,4,1.333,0.084,0,4,3,1,0.077,0.333,0,-0.02,-0.39,2.19,3.71,-0.759,-0.59,16
medical_school,-2.48,2.67,0,28,1,1,0,0,2,63,28,33,45,5,7,20,24,3,3,0,0,0.05,0,3,3,0,0,0.12,0,3,3,0,0.1,0,0,0.03,1.31,3.71,2.15,1.248,0.9,14
worked_hard,-1.01,1.56,0,139,1,1,1,0,2,232,139,88,181,48,17,109,67,6,4,2,0.5,0.027,0,4,4,0,0,0.03,0,6,4,2,0.073,0.5,0,-0.2,-3.13,0.71,1.86,-1.979,-2.14,11
lower_cost,-1.43,1.83,0,78,1,1,0,0,2,125,78,45,103,27,14,65,37,3,2,1,0.5,0.025,0,3,2,1,0.5,0.04,0,2,2,0,0.047,0,0,-0.05,-1.15,1.48,2.58,-1.149,-1.04,10
republicans_democrats,-0.22,3.45,0,53,1,1,0,0,2,98,53,39,82,19,5,38,39,4,4,0,0,0.043,0,4,4,0,0,0.082,0,1,1,0,0.026,0,0,-0.14,-2.96,2.74,4.36,0.708,0.36,21
partisan_politics,-1.45,3,0,36,1,1,0,0,2,63,36,21,51,8,3,28,18,3,3,0,0,0.05,0,3,3,0,0,0.091,0,2,2,0,0.105,0,0,-0.05,-1.82,2.29,2.41,-2.159,-0.84,17
woman_right,-1.94,1.47,0,92,1,1,0,0,2,99,92,4,75,23,0,69,3,5,3,2,0.667,0.053,0,5,3,2,0.667,0.057,0,2,1,1,1,1,0,-0.09,-3.08,1.39,2.15,0,0,11
healthcare_decisions,-1.3,2.05,0,100,1,1,0,0,2,157,100,52,123,26,21,79,43,5,3,2,0.667,0.033,0,3,3,0,0,0.031,0,3,2,1,0.061,0.5,0,-0.04,-0.8,1.25,2.22,0.028,0.03,20
military_veterans,-1.56,2.5,0,42,1,1,1,0,2,143,42,98,99,16,16,35,62,18,7,11,1.571,0.144,0,7,2,5,2.5,0.2,0,18,6,12,0.225,2,0,0.14,1.34,1.83,2.27,-2.559,-3.68,17
congress_always,-1.35,3.24,0,24,1,1,0,0,2,56,24,25,43,10,5,21,20,6,4,2,0.5,0.12,0,2,2,0,0,0.091,0,4,2,2,0.19,1,0,-0.03,-1.31,2.48,2.47,0.139,0.07,15
affordable_healthcare,-0.64,1.81,0,240,1,1,0,0,2,288,240,46,212,61,16,169,41,35,4,31,7.75,0.138,1,35,4,31,7.75,0.171,1,2,2,0,0.045,0,0,-0.31,-6.02,0.91,2.55,-1.568,-1.46,21
health_system,-6.55,-1.48,0,34,1,1,0,0,2,52,34,14,39,6,3,27,9,6,5,1,0.2,0.13,0,6,2,4,2,0.214,0,5,2,3,0.556,1.5,0,-0.02,-0.88,-2.77,-2.08,-1.491,-0.58,13
small_business,-0.02,1.45,0,568,1,1,0,0,2,1251,568,669,603,79,85,253,343,18,13,5,0.385,0.015,0,18,12,6,0.5,0.033,0,13,8,5,0.02,0.625,0,-0.05,-0.32,0.69,3.09,-0.529,-1.57,14
labor_unions,-4.52,-0.72,0,84,1,1,0,0,2,101,84,12,71,16,1,58,10,5,4,1,0.25,0.052,0,5,4,1,0.25,0.063,0,2,2,0,0.2,0,0,-0.03,-1.36,-1.23,-1.67,-6.384,-2,12
business_community,-1.21,3.14,0,31,1,1,0,0,2,69,31,34,56,15,9,29,25,4,3,1,0.333,0.062,0,2,2,0,0,0.069,0,4,3,1,0.133,0.333,0,-0.02,-0.88,2.35,2.66,-0.787,-0.54,18
strongly_support,-2.85,0.16,0,77,1,1,0,0,2,129,77,49,95,23,18,50,44,9,3,6,2,0.075,0,9,3,6,2,0.132,0,2,2,0,0.043,0,0,-0.09,-1.36,-0.82,-1.69,-0.259,-0.26,16
prescription_drugs,-0.17,1.28,0,391,1,1,1,0,2,473,391,79,258,81,18,198,58,21,16,5,0.312,0.046,0,21,16,5,0.312,0.057,0,4,3,1,0.053,0.333,0,-0.47,-3.51,1.13,4.74,-3.139,-3.94,18
medicare_negotiate,-1.81,1.7,0,70,1,1,0,0,2,71,70,0,60,23,0,59,0,3,2,1,0.5,0.044,0,3,2,1,0.5,0.045,0,0,0,0,0,0,0,-0.11,-4.18,1.12,1.77,0,0,18
federal_state,-3.54,0.35,0,62,1,1,0,0,2,123,62,54,89,10,8,43,42,6,6,0,0,0.051,0,6,4,2,0.5,0.107,0,6,2,4,0.125,2,0,0.06,2.31,2,1.99,-0.303,-0.19,13
sustainable_energy,-3.5,-0.17,0,50,1,1,0,0,2,62,50,10,42,12,1,30,10,12,6,6,1,0.24,0,12,6,6,1,0.316,0,1,1,0,0.111,0,0,0.07,1.71,1.59,2.1,595.539,0.01,18
congress_continue,-2.82,-0.18,0,105,1,1,0,0,2,155,105,49,101,25,23,62,38,14,8,6,0.75,0.099,0,14,8,6,0.75,0.154,0,6,2,4,0.14,2,0,-0.14,-1.39,-1.27,-3.18,-0.232,-0.29,17
always_support,-1.07,4.46,0,25,1,1,1,0,2,76,25,48,65,6,9,21,42,2,2,0,0,0.027,0,2,2,0,0,0.087,0,2,2,0,0.043,0,0,0.02,0.83,3.89,2.58,-2.238,-1.71,14
many_students,-2.59,1.79,0,40,1,1,0,0,2,55,40,11,45,10,2,31,11,6,3,3,1,0.122,0,6,3,3,1,0.176,0,1,1,0,0.1,0,0,-0.03,-1.34,1.78,1.7,-3.824,-1.2,13
secondamendment_rights,-1.94,3.17,0,24,1,1,0,0,2,283,24,257,199,6,61,22,176,27,5,22,4.4,0.105,1,2,2,0,0,0.091,0,27,5,22,0.117,4.4,1,0.37,6.91,2.44,1.86,0.041,0.08,22
tools_need,-1.42,1.58,0,65,1,1,1,0,2,122,65,56,103,32,27,50,52,5,3,2,0.667,0.043,0,5,3,2,0.667,0.083,0,2,2,0,0.037,0,0,0.03,0.65,1.67,3.14,-2.13,-2.68,10
executive_director,-5.19,-0.66,0,45,1,1,0,0,2,69,45,23,52,8,3,31,20,5,3,2,0.667,0.078,0,5,3,2,0.667,0.125,0,3,2,1,0.15,0.5,0,-0.03,-1.34,-1.92,-1.89,2.411,1.19,18
community_development,-3.89,-0.39,0,69,1,1,0,1,2,86,69,16,59,24,6,45,13,7,7,0,0,0.089,0,7,7,0,0,0.113,0,2,2,0,0.143,0,0,-0.06,-1.79,-1.23,-1.98,-0.036,-0.02,21
local_national,-6.09,-1.12,0,28,1,1,0,0,2,85,28,55,38,7,2,26,11,40,4,36,9,0.889,1,2,2,0,0,0.077,0,40,4,36,2.667,9,1,-0.01,-0.29,-2.47,-1.95,-3.358,-1.75,14
veterans_access,-1.49,1.79,0,53,1,1,0,0,2,77,53,24,65,26,13,45,20,3,3,0,0,0.041,0,3,3,0,0,0.06,0,2,2,0,0.091,0,0,-0.08,-1.93,1.01,1.83,-0.314,-0.29,15
economic_justice,-6.12,-1.89,0,63,1,1,0,1,2,71,63,1,43,12,0,39,1,13,4,9,2.25,0.224,0,13,3,10,3.333,0.26,0,1,0,1,0,0,0,-0.06,-2.2,-2.98,-3.38,0,0,16
debt_free,-6.08,-2.25,0,57,1,1,0,0,2,65,57,7,40,13,1,33,6,14,4,10,2.5,0.275,0,14,4,10,2.5,0.326,0,2,1,1,0.4,1,0,0.1,2.62,-1.45,-1.85,0,0,9
war_drugs,-9.58,-5.05,0,131,1,1,0,0,2,149,131,10,73,11,0,64,6,25,8,17,2.125,0.202,0,25,8,17,2.125,0.236,0,3,3,0,0.429,0,0,0.21,3.32,-4.55,-4.85,0,0,9
trillion_dollar,-9.77,-3.27,0,12,1,1,0,0,2,60,12,46,54,3,9,8,44,4,2,2,1,0.071,0,4,2,2,1,0.5,0,2,2,0,0.045,0,0,0.03,1.84,-4.96,-1.82,-1.872,-1.21,15
fair_trade,-6.94,-1.89,0,34,1,1,1,0,2,90,34,54,64,6,12,25,37,9,3,6,2,0.111,0,3,3,0,0,0.097,0,9,3,6,0.2,2,0,0.08,2.62,-2.3,-1.69,2.436,2.49,10
vice_chair,-2.65,-0.19,0,106,1,1,0,1,2,144,106,37,102,50,7,73,28,4,4,0,0,0.029,0,4,4,0,0,0.039,0,3,3,0,0.088,0,0,-0.34,-6,-1.39,-3.84,-0.861,-0.55,10
city_council,-3.15,-0.13,0,129,1,1,0,1,2,209,129,73,113,26,4,65,43,20,6,14,2.333,0.106,0,20,4,16,4,0.183,0,6,4,2,0.09,0.5,0,-0.19,-3.93,-1.3,-2.72,-0.646,-0.3,12
red_tape,-0.77,2.39,0,76,1,1,0,0,2,246,76,170,195,26,56,53,142,4,4,0,0,0.017,0,4,4,0,0,0.056,0,4,3,1,0.024,0.333,0,0.2,3.34,2.45,4.31,-0.88,-1.63,8
cutting_taxes,-1.96,3.15,0,16,1,1,0,0,2,51,16,35,45,6,10,15,30,3,2,1,0.5,0.062,0,2,1,1,1,0.143,0,3,2,1,0.094,0.5,0,0.02,0.71,2.54,1.91,1.555,1.19,13
grocery_store,-1.09,3.39,0,50,1,1,0,0,2,98,50,48,88,13,6,46,42,2,2,0,0,0.021,0,2,2,0,0,0.042,0,2,2,0,0.043,0,0,-0.04,-1.55,2.7,2.85,-1.185,-0.61,13
wasteful_spending,-2.88,1.98,0,23,1,1,0,0,2,149,23,124,126,7,36,20,104,4,3,1,0.333,0.028,0,3,2,1,0.5,0.15,0,4,3,1,0.033,0.333,0,0.21,5.11,2.53,1.77,-0.11,-0.17,17
middle_school,-5.22,-0.6,0,51,1,1,0,0,2,84,51,33,63,6,4,33,30,6,6,0,0,0.077,0,6,6,0,0,0.133,0,2,2,0,0.065,0,0,-0.02,-1.07,-1.8,-1.69,2.142,1.05,13
take_action,-3.31,-0.37,0,188,1,1,0,0,2,275,188,87,144,28,11,95,49,28,22,6,0.273,0.113,0,28,22,6,0.273,0.175,0,18,6,12,0.261,2,0,-0.02,-0.33,-0.82,-1.69,0.128,0.12,11
balanced_budget,-2.34,2.64,0,39,1,1,0,0,2,276,39,235,173,5,60,13,158,24,7,17,2.429,0.095,0,24,2,22,11,1.6,1,7,5,2,0.031,0.4,0,0.43,6.65,2.13,1.65,0.323,0.68,15
federal_spending,-1.67,3.55,0,19,1,1,1,1,2,118,19,97,85,6,27,15,68,3,3,0,0,0.026,0,2,2,0,0,0.118,0,3,3,0,0.032,0,0,0.18,4.13,3.18,2.24,1.243,1.78,16
democrats_republicans,0.07,3.63,0,76,1,1,0,0,2,116,76,34,81,21,1,56,20,10,6,4,0.667,0.094,0,6,5,1,0.2,0.086,0,10,4,6,0.417,1.5,0,-0.18,-3.47,2.99,5.05,4.071,0,21
fully_fund,-6.14,-2.49,0,119,1,1,1,0,2,166,119,47,106,16,7,70,36,18,6,12,2,0.122,0,18,6,12,2,0.178,0,4,3,1,0.093,0.333,0,0.17,3.28,-1.77,-2.52,-3.175,-2.2,10
tax_credit,-1.55,0.27,0,290,1,1,0,1,2,361,290,65,188,56,22,143,41,13,12,1,0.083,0.037,0,13,10,3,0.3,0.047,0,12,3,9,0.226,3,0,-0.45,-3.85,-0.62,-2.33,-0.898,-1.05,10
across_country,-1.3,-0.03,0,530,1,1,0,1,2,721,530,184,387,95,42,250,131,25,12,13,1.083,0.036,0,25,12,13,1.083,0.05,0,5,5,0,0.028,0,0,-0.42,-3.74,-0.58,-2.78,-0.57,-0.97,14
good_paying,-1.95,1.19,0,91,1,1,0,0,2,104,91,13,78,24,3,66,12,7,4,3,0.75,0.072,0,7,4,3,0.75,0.083,0,2,1,1,0.182,1,0,-0.05,-1.23,1.69,2.79,-0.57,-0.22,11
job_market,-5.34,-0.79,0,25,1,1,0,0,2,55,25,30,43,10,9,22,21,5,3,2,0.667,0.1,0,2,2,0,0,0.087,0,5,3,2,0.2,0.667,0,0.02,0.69,-2.05,-1.99,-1.282,-0.94,10
build_better,-1.84,0.46,0,177,1,1,0,1,2,228,177,49,139,36,8,95,43,16,6,10,1.667,0.075,0,16,6,10,1.667,0.099,0,3,2,1,0.065,0.5,0,-0.36,-3.36,-0.57,-1.71,-1.529,-1.09,12
programs_ensure,-3.62,0.07,0,39,1,1,0,0,2,51,39,12,38,12,4,27,11,8,3,5,1.667,0.186,0,8,3,5,1.667,0.258,0,2,1,1,0.2,1,0,0.06,2.09,1.75,1.92,-1.94,-0.97,15
affordable_care,0.25,1.55,0,362,1,1,0,0,2,434,362,70,265,114,23,209,54,9,8,1,0.125,0.021,0,9,8,1,0.125,0.025,0,3,3,0,0.045,0,0,-0.97,-8.51,0.76,3.71,0.128,0.16,15
state_local,-1.07,1.3,0,190,1,1,1,0,2,344,190,145,225,38,35,110,109,11,7,4,0.571,0.033,0,11,7,4,0.571,0.061,0,4,4,0,0.028,0,0,-0.03,-0.38,0.98,2.63,-1.435,-2.19,11
reproductive_healthcare,-2.99,-0.38,0,178,1,1,0,1,2,178,178,0,116,37,0,116,0,9,8,1,0.125,0.053,0,9,8,1,0.125,0.053,0,0,0,0,0,0,0,-0.23,-3.72,-1.19,-2.98,0,0,23
passed_legislation,-0.25,2.68,0,79,1,1,1,0,2,111,79,32,82,44,16,60,22,10,4,6,1.5,0.099,0,4,3,1,0.333,0.053,0,10,2,8,0.455,4,0,-0.15,-2.12,1.95,4.33,-2.026,-2.34,18
national_guard,-2.96,0.45,0,62,1,1,0,0,2,200,62,138,102,13,20,30,72,10,7,3,0.429,0.053,0,10,4,6,1.5,0.192,0,7,7,0,0.053,0,0,0.21,4.21,2.57,3.02,-0.271,-0.35,14
currently_serves,-3.78,0.02,0,49,1,1,0,0,2,104,49,54,92,18,21,43,48,3,3,0,0,0.03,0,2,2,0,0,0.043,0,3,3,0,0.059,0,0,0.01,0.42,-1.17,-1.65,-0.758,-0.81,16
work_across,-1.34,3.05,0,55,1,1,0,0,2,66,55,11,54,14,2,43,11,3,3,0,0,0.048,0,3,3,0,0,0.058,0,1,1,0,0.1,0,0,-0.06,-3.13,2.27,2.49,-5.684,-1.84,11
grow_economy,-1.05,2.15,0,69,1,1,0,0,2,132,69,63,110,26,20,54,56,3,3,0,0,0.023,0,3,3,0,0,0.045,0,3,2,1,0.05,0.5,0,-0.08,-1.81,1.39,2.66,-0.549,-0.54,12
lower_taxes,-0.55,4.19,0,31,1,1,0,0,2,245,31,213,171,8,35,20,150,9,7,2,0.286,0.038,0,4,3,1,0.333,0.148,0,9,7,2,0.044,0.286,0,0.16,3.08,3.48,3.42,-0.052,-0.08,11
world_class,-1.24,2.12,0,75,1,1,0,0,2,119,75,41,94,24,8,57,34,6,5,1,0.2,0.053,0,6,4,2,0.5,0.087,0,5,2,3,0.139,1.5,0,-0.12,-3.13,1.32,2.33,-1.528,-0.98,11
always_fight,-1.09,2.67,0,56,1,1,0,0,2,165,56,109,124,17,23,41,83,8,4,4,1,0.051,0,4,3,1,0.333,0.077,0,8,4,4,0.079,1,0,0.07,1.05,2,2.92,-0.815,-1.07,12
securing_borders,-1.62,3.63,0,13,1,1,1,0,2,63,13,48,52,5,12,9,41,5,3,2,0.667,0.086,0,3,2,1,0.5,0.3,0,5,2,3,0.116,1.5,0,0.02,0.98,3.04,2.19,2.331,1.92,16
legal_immigration,-2.08,2.2,0,28,1,1,0,0,2,212,28,183,165,12,21,24,140,7,3,4,1.333,0.034,0,2,2,0,0,0.077,0,7,3,4,0.04,1.333,0,0.1,2.49,1.49,1.66,0.776,0.92,17
led_charge,-1.7,2.02,0,38,1,1,0,0,2,58,38,20,51,21,11,34,17,3,2,1,0.5,0.055,0,3,2,1,0.5,0.086,0,2,2,0,0.111,0,0,-0.05,-1.79,1.15,1.71,-1.529,-1.16,10
voted_pass,0.28,3.04,0,75,1,1,0,0,2,76,75,1,28,23,1,27,1,18,10,8,0.8,0.31,0,18,10,8,0.8,0.316,0,1,0,1,0,0,0,-0.33,-2.65,2.54,6.06,-0.929,-0.2,10
border_security,-0.92,1.93,0,75,1,1,1,0,2,399,75,322,241,24,55,43,197,63,19,44,2.316,0.188,1,19,4,15,3.75,0.339,0,63,7,56,0.243,8,1,0.1,0.87,1.09,2.5,-1.371,-2.59,15
secure_borders,-1.33,3.69,0,23,1,1,0,0,2,200,23,176,163,9,29,21,141,5,5,0,0,0.026,0,2,2,0,0,0.095,0,5,5,0,0.029,0,0,0.11,3.45,2.97,2.46,-0.459,-0.58,14
job_creators,-1.56,4.22,0,12,1,1,1,1,2,83,12,69,64,4,32,11,51,4,3,1,0.333,0.051,0,2,1,1,1,0.2,0,4,3,1,0.062,0.333,0,0.19,4.24,3.42,2.14,1.374,2.18,12
federal_reserve,-5.64,-1.83,0,62,1,1,1,0,2,184,62,115,81,8,6,28,50,24,10,14,1.4,0.15,0,10,7,3,0.429,0.192,0,24,10,14,0.264,1.4,0,0.04,0.6,-2.24,-3.06,5.538,3.72,15
bipartisan_legislation,0.99,3.76,0,108,1,1,1,0,2,138,108,29,85,45,18,62,22,12,11,1,0.091,0.095,0,12,11,1,0.091,0.125,0,2,2,0,0.074,0,0,-0.32,-3.15,3.12,7.88,-2.319,-2.49,22
tax_dollars,-0.95,2.69,0,89,1,1,0,0,2,288,89,197,200,16,30,59,139,6,5,1,0.2,0.021,0,5,4,1,0.25,0.06,0,6,4,2,0.031,0.5,0,0.09,1.58,2.41,3.54,1.101,1.63,11
return_home,-1.97,1.56,0,46,1,1,0,0,2,84,46,37,74,21,16,41,32,3,2,1,0.5,0.037,0,2,2,0,0,0.045,0,3,2,1,0.088,0.5,0,-0.01,-0.17,1.26,1.9,0.66,0.64,11
help_veterans,-0.92,3.07,0,40,1,1,0,0,2,68,40,28,61,17,12,34,27,3,3,0,0,0.046,0,3,3,0,0,0.081,0,2,1,1,0.077,1,0,-0.04,-1.12,2.46,3.23,-0.283,-0.21,13
preexisting_conditions,-0.11,2.12,0,160,1,1,1,0,2,287,160,127,216,64,47,118,98,6,5,1,0.2,0.021,0,5,4,1,0.25,0.032,0,6,4,2,0.05,0.5,0,-0.21,-2.73,1.33,4.17,-1.36,-2.33,22
