row,candidate,stateDist,avgIdeal,idealTwitter,idealWeb,twWeight,candStem,liberal,conservative,moderate,thetaExternal,thetaStart,sigmaStart,idealWebLibcon,seThetaWebLibcon,wordCountWebLibcon,idealTwitterLibcon,seThetaTwitterLibcon,wordCountTwitterLibcon,party,partyLeader,incumbent,primaryPct,screenName,officialScreenName,followersCampaign,followersOfficial,house,rep,generalElec,generalElecJungle,district
2152,Mike Gibbons,OH-Sen03,1.24,1.31,1.12,0.65,OH-Sen03-gibbons_mike-,0,0,0,NA,0.991787533,0.5,1.12,0.0431,764,1.31,0.009,15547,R,0,0,12,@MikeGibbonsOH,NA,NA,NA,0,1,0,0,OH-Se
2153,Josh Mandel,OH-Sen03,0.93,NA,0.93,0,OH-Sen03-mandel_josh-,0,0,0,NA,0.991787533,0.5,0.93,0.0923,223,NA,NA,NA,R,0,0,24.3,@JoshMandelOhio,NA,NA,NA,0,1,0,0,OH-Se
2154,Neil Patel,OH-Sen03,NA,NA,NA,NA,OH-Sen03-patel_neil-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,1.4,NA,NA,NA,NA,0,1,0,0,OH-Se
2155,Mark Pukita,OH-Sen03,1.37,1.49,1.03,0.74,OH-Sen03-pukita_mark-,0,0,0,NA,0.991787533,0.5,1.03,0.0431,829,1.49,0.0066,26914,R,0,0,2.6,@mpukita,NA,NA,NA,0,1,0,0,OH-Se
2156,Jane Timken,OH-Sen03,1.31,1.31,NA,1,OH-Sen03-timken_jane-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.31,0.0073,23363,R,0,0,6.6,@JaneTimkenOH,NA,NA,NA,0,1,0,0,OH-Se
2157,Guy Barker,OK-02,0.99,NA,0.99,0,OK-02-barker_guy-,0,0,0,NA,0.991787533,0.5,0.99,0.057,571,NA,NA,NA,R,0,0,11,@GuySBarker,NA,NA,NA,1,1,0,0,OK-02
2158,John Bennett,OK-02,1.27,NA,1.27,0,OK-02-bennett_john-,0,0,0,NA,0.991787533,0.5,1.27,0.0521,377,NA,NA,NA,R,0,0,11.3,NA,NA,NA,NA,1,1,0,0,OK-02
2159,Josh Brecheen,OK-02,1.29,1.28,1.29,0.45,OK-02-brecheen_josh-,0,0,0,NA,0.991787533,0.5,1.29,0.0581,332,1.28,0.0212,3024,R,0,0,13.8,@Brecheen4OK,NA,NA,NA,1,1,1,0,OK-02
2160,David Derby,OK-02,1.02,NA,1.02,0,OK-02-derby_david-,0,0,0,NA,0.991787533,0.5,1.02,0.0379,1043,NA,NA,NA,R,0,0,5.5,NA,NA,NA,NA,1,1,0,0,OK-02
2161,Avery Frix,OK-02,1.01,1.39,0.93,0.17,OK-02-frix_avery-,0,0,0,NA,0.991787533,0.5,0.93,0.0658,297,1.39,0.0408,659,R,0,0,14.7,@averyfrix,NA,NA,NA,1,1,0,0,OK-02
2162,Pamela Gordon,OK-02,1.01,1.01,NA,1,OK-02-gordon_pamela-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.01,0.0806,243,R,0,0,3,@VotePamGordon,NA,NA,NA,1,1,0,0,OK-02
2163,Rhonda Hopkins,OK-02,NA,NA,NA,NA,OK-02-hopkins_rhonda-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,1.7,NA,NA,NA,NA,1,1,0,0,OK-02
2164,Clint Johnson,OK-02,NA,NA,NA,NA,OK-02-johnson_clint-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,1.5,@ClintJok,NA,NA,NA,1,1,0,0,OK-02
2165,Wes Nofire,OK-02,1.13,1.17,1.13,0.12,OK-02-nofire_wes-,0,0,0,NA,0.991787533,0.5,1.13,0.0606,357,1.17,0.0528,555,R,0,0,6.3,@Nofireboxing,NA,NA,NA,1,1,0,0,OK-02
2166,Marty Quinn,OK-02,1.08,NA,1.08,0,OK-02-quinn_marty-,0,0,0,NA,0.991787533,0.5,1.08,0.0538,415,NA,NA,NA,R,0,0,7.3,NA,NA,NA,NA,1,1,0,0,OK-02
2167,Dustin Roberts,OK-02,0.89,0.81,0.9,0.15,OK-02-roberts_dustin-,0,0,0,NA,0.991787533,0.5,0.9,0.0605,401,0.81,0.0445,796,R,0,0,4.9,@dustinrobertsOK,NA,NA,NA,1,1,0,0,OK-02
2168,Chris Schiller,OK-02,NA,NA,NA,NA,OK-02-schiller_chris-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,5.3,@SchillerforOK,NA,NA,NA,1,1,0,0,OK-02
2169,Johnny Teehee,OK-02,NA,NA,NA,NA,OK-02-teehee_johnny-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,13,@TeeheeJohnny,NA,NA,NA,1,1,0,0,OK-02
2170,William Burleson,OK-03,0.96,0.81,1.07,0.42,OK-03-burleson_william-,0,0,0,NA,0.991787533,0.5,1.07,0.0654,393,0.81,0.0258,3142,R,0,0,30.6,@Burleson4USRep,NA,NA,NA,1,1,0,0,OK-03
2171,Stephen Butler,OK-03,NA,NA,NA,NA,OK-03-butler_stephen-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,8.2,NA,NA,NA,NA,1,1,0,0,OK-03
2172,Frank Blacke,OK-04,NA,NA,NA,NA,OK-04-blacke_frank-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,3.2,NA,NA,NA,NA,1,1,0,0,OK-04
2173,James Taylor,OK-04,NA,NA,NA,NA,OK-04-taylor_james-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,27,NA,NA,NA,NA,1,1,0,0,OK-04
2174,Subrina Banks,OK-05,1.1,NA,1.1,0,OK-05-banks_subrina-,0,0,0,NA,0.991787533,0.5,1.1,0.0562,544,NA,NA,NA,R,0,0,31.6,@subrinaBanks,NA,NA,NA,1,1,0,0,OK-05
2175,Nathan Dahm,OK-Sen02,1.43,1.5,1.23,0.75,OK-Sen02-dahm_nathan-,0,0,0,NA,0.991787533,0.5,1.23,0.0469,502,1.5,0.0078,16457,R,0,0,11.9,@NathanDahm,NA,NA,NA,0,1,0,0,OK-Se
2176,Jessica Garrison,OK-Sen02,NA,NA,NA,NA,OK-Sen02-garrison_jessica-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,1.7,NA,NA,NA,NA,0,1,0,0,OK-Se
2177,Alex Gray,OK-Sen02,NA,NA,NA,NA,OK-Sen02-gray_alex-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,0.9,NA,NA,NA,NA,0,1,0,0,OK-Se
2178,Randy Grellner,OK-Sen02,1.16,NA,1.16,0,OK-Sen02-grellner_randy-,0,0,0,NA,0.991787533,0.5,1.16,0.058,360,NA,NA,NA,R,0,0,4.4,NA,NA,NA,NA,0,1,0,0,OK-Se
2179,Luke Holland,OK-Sen02,0.95,0.95,NA,1,OK-Sen02-holland_luke-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,0.95,0.0315,1344,R,0,0,11.3,@LukeHollandOK,NA,NA,NA,0,1,0,0,OK-Se
2180,Adam Holley,OK-Sen02,NA,NA,NA,NA,OK-Sen02-holley_adam-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,0.5,@AdamforOklahoma,NA,NA,NA,0,1,0,0,OK-Se
2181,Laura Moreno,OK-Sen02,NA,NA,NA,NA,OK-Sen02-moreno_laura-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,1.8,NA,NA,NA,NA,0,1,0,0,OK-Se
2182,Scott Pruitt,OK-Sen02,1.08,NA,1.08,0,OK-Sen02-pruitt_scott-,0,0,0,NA,0.991787533,0.5,1.08,0.0464,511,NA,NA,NA,R,0,0,5,NA,NA,NA,NA,0,1,0,0,OK-Se
2183,T.W. Shannon,OK-Sen02,1.43,1.43,NA,1,OK-Sen02-shannon_tw-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.43,0.0136,6137,R,0,0,17.5,@TWShannon,NA,NA,NA,0,1,0,0,OK-Se
2184,John Tompkins,OK-Sen02,NA,NA,NA,NA,OK-Sen02-tompkins_john-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,0.7,NA,NA,NA,NA,0,1,0,0,OK-Se
2185,Joan Farr,OK-Sen03,1.57,1.57,NA,1,OK-Sen03-farr_joan-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.57,0.0428,527,R,0,0,5.8,@FarrForUs,NA,NA,NA,0,1,0,0,OK-Se
2186,Jackson Lahmeyer,OK-Sen03,1.44,1.59,1.12,0.68,OK-Sen03-lahmeyer_jackson-,0,0,0,NA,0.991787533,0.5,1.12,0.0431,730,1.59,0.0072,17298,R,0,0,26.4,@JacksonLahmeyer,NA,NA,NA,0,1,0,0,OK-Se
2187,Chris Mann,OR-01,0.85,NA,0.85,0,OR-01-mann_chris-,0,0,0,NA,0.991787533,0.5,0.85,0.0854,267,NA,NA,NA,R,0,0,68.4,NA,NA,NA,NA,1,1,1,0,OR-01
2188,Army Murray,OR-01,1.14,NA,1.14,0,OR-01-murray_army-,0,0,0,NA,0.991787533,0.5,1.14,0.0352,1062,NA,NA,NA,R,0,0,31.6,NA,NA,NA,NA,1,1,0,0,OR-01
2189,Mark Cavener,OR-02,NA,NA,NA,NA,OR-02-cavener_mark-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,19.5,NA,NA,NA,NA,1,1,0,0,OR-02
2190,Katherine Gallant,OR-02,NA,NA,NA,NA,OR-02-gallant_katherine-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,5.2,NA,NA,NA,NA,1,1,0,0,OR-02
2191,Joanna Harbour,OR-03,1.06,NA,1.06,0,OR-03-harbour_joanna-,0,0,0,NA,0.991787533,0.5,1.06,0.0375,1070,NA,NA,NA,R,0,0,100,@joanna4oregon,NA,NA,NA,1,1,1,0,OR-03
2192,Lori Chavez-DeRemer,OR-05,0.92,0.93,0.9,0.57,OR-05-chavezderemer_lori-,0,0,0,NA,0.991787533,0.5,0.9,0.0516,614,0.93,0.0127,9164,R,0,0,43,@Lchavezderemer,NA,NA,NA,1,1,1,0,OR-05
2193,Jimmy Crumpacker,OR-05,0.87,0.91,0.87,0.05,OR-05-crumpacker_jimmy-,0,0,0,NA,0.991787533,0.5,0.87,0.0495,715,0.91,0.0661,379,R,0,0,29.2,@VoteCrumpacker,NA,NA,NA,1,1,0,0,OR-05
2194,John Di Paola,OR-05,NA,NA,NA,NA,OR-05-dipaola_john-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,16.2,NA,NA,NA,NA,1,1,0,0,OR-05
2195,Madison Oatman,OR-05,1.18,NA,1.18,0,OR-05-oatman_madison-,0,0,0,NA,0.991787533,0.5,1.18,0.0677,347,NA,NA,NA,R,0,0,2.6,NA,NA,NA,NA,1,1,0,0,OR-05
2196,Laurel Roses,OR-05,0.91,NA,0.91,0,OR-05-roses_laurel-,0,0,0,NA,0.991787533,0.5,0.91,0.0652,394,NA,NA,NA,R,0,0,8.9,NA,NA,NA,NA,1,1,0,0,OR-05
2197,Amy Ryan Courser,OR-06,0.99,NA,0.99,0,OR-06_ryancourser_amy-,0,0,0,NA,0.991787533,0.5,0.99,0.0469,697,NA,NA,NA,R,0,0,16.4,@BBGoddess13,NA,NA,NA,1,1,0,0,OR-06
2198,Jim Bunn,OR-06,NA,NA,NA,NA,OR-06-bunn_jim-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,10.2,NA,NA,NA,NA,1,1,0,0,OR-06
2199,Mike Erickson,OR-06,0.96,NA,0.96,0,OR-06-erickson_mike-,0,0,0,NA,0.991787533,0.5,0.96,0.0585,500,NA,NA,NA,R,0,0,34.9,NA,NA,NA,NA,1,1,1,0,OR-06
2200,Ron Noble,OR-06,0.88,0.71,0.92,0.2,OR-06-noble_ron-,0,0,0,NA,0.991787533,0.5,0.92,0.0485,583,0.71,0.0323,1606,R,0,0,17.7,@NobleForOregon,NA,NA,NA,1,1,0,0,OR-06
2201,Angela Plowhead,OR-06,1.02,1.01,1.04,0.52,OR-06-plowhead_angela-,0,0,0,NA,0.991787533,0.5,1.04,0.0625,328,1.01,0.0201,4028,R,0,0,13.3,@angelafororegon,NA,NA,NA,1,1,0,0,OR-06
2202,David Russ,OR-06,1.19,NA,1.19,0,OR-06-russ_david-,0,0,0,NA,0.991787533,0.5,1.19,0.0238,2839,NA,NA,NA,R,0,0,3.9,NA,NA,NA,NA,1,1,0,0,OR-06
2203,Nate Sandvig,OR-06,1.17,1.17,NA,1,OR-06-sandvig_nate-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.17,0.0315,1679,R,0,0,3.6,@sandvig_nate,NA,NA,NA,1,1,0,0,OR-06
2204,Jason Beebe,OR-Sen03,1.33,1.47,1.14,0.59,OR-Sen03-beebe_jason-,0,0,0,NA,0.991787533,0.5,1.14,0.0558,445,1.47,0.0117,7055,R,0,0,11.4,@BeebeForOregon,NA,NA,NA,0,1,0,0,OR-Se
2205,Christopher Christensen,OR-Sen03,NA,NA,NA,NA,OR-Sen03-christensen_christopher-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,8.2,NA,NA,NA,NA,0,1,0,0,OR-Se
2206,Robert Fleming,OR-Sen03,1.04,NA,1.04,0,OR-Sen03-fleming_robert-,0,0,0,NA,0.991787533,0.5,1.04,0.0864,248,NA,NA,NA,R,0,0,2,NA,NA,NA,NA,0,1,0,0,OR-Se
2207,Darin Harbick,OR-Sen03,0.94,0.61,1.15,0.39,OR-Sen03-harbick_darin-,0,0,0,NA,0.991787533,0.5,1.15,0.0702,351,0.61,0.0317,2486,R,0,0,31,@darinharbickore,NA,NA,NA,0,1,0,0,OR-Se
2208,Samuel Palmer,OR-Sen03,0.81,NA,0.81,0,OR-Sen03-palmer_samuel-,0,0,0,NA,0.991787533,0.5,0.81,0.0435,818,NA,NA,NA,R,0,0,12.3,NA,NA,NA,NA,0,1,0,0,OR-Se
2209,Jo Rae Perkins,OR-Sen03,0.86,1.48,0.75,0.15,OR-Sen03-perkins_jorae-,0,0,0,NA,0.991787533,0.5,0.75,0.0425,941,1.48,0.0252,1823,R,0,0,33.3,@PerkinsForUSSen,NA,NA,NA,0,1,1,0,OR-Se
2210,Ibrahim Taher,OR-Sen03,1.28,1.41,1.15,0.51,OR-Sen03-taher_ibrahim-,0,0,0,NA,0.991787533,0.5,1.15,0.0402,923,1.41,0.0109,10552,R,0,0,1.9,@Ibra_Taher,NA,NA,NA,0,1,0,0,OR-Se
2211,Alex Entin,PA-01,NA,NA,NA,NA,PA-01-entin_alex-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,34,@ElectEntinforPA,NA,NA,NA,1,1,0,0,PA-01
2212,Aaron Bashir,PA-02,0.87,1.03,0.86,0.08,PA-02-bashir_aaron-,0,0,0,NA,0.991787533,0.5,0.86,0.0454,690,1.03,0.0497,653,R,0,0,100,@aaron_bashir,NA,NA,NA,1,1,1,0,PA-02
2213,Daniel Burton,PA-04,1.25,NA,1.25,0,PA-04-burton_daniel-,0,0,0,NA,0.991787533,0.5,1.25,0.0587,390,NA,NA,NA,R,0,0,30.9,NA,NA,NA,NA,1,1,0,0,PA-04
2214,Christian Nascimento,PA-04,0.77,0.82,0.75,0.26,PA-04-nascimento_christian-,0,0,0,NA,0.991787533,0.5,0.75,0.0687,279,0.82,0.0391,1077,R,0,0,69.1,@CN4PA4,NA,NA,NA,1,1,1,0,PA-04
2215,David Galluch,PA-05,0.79,0.84,0.61,0.76,PA-05-galluch_david-,0,0,0,NA,0.991787533,0.5,0.61,0.0463,844,0.84,0.0078,30483,R,0,0,100,@DaveGalluchPA,NA,NA,NA,1,1,1,0,PA-05
2216,Guy Ciarrochi,PA-06,1,1.05,0.9,0.69,PA-06-ciarrochi_guy-,0,0,0,NA,0.991787533,0.5,0.9,0.0389,1365,1.05,0.0073,33524,R,0,0,33.2,@guyciarrocchi,NA,NA,NA,1,1,1,0,PA-06
2217,Steve Fanelli,PA-06,1.01,NA,1.01,0,PA-06-fanelli_steve-,0,0,0,NA,0.991787533,0.5,1.01,0.0438,754,NA,NA,NA,R,0,0,30,NA,NA,NA,NA,1,1,0,0,PA-06
2218,Regina Mauro,PA-06,1.11,1.43,0.99,0.27,PA-06-mauro_regina-,0,0,0,NA,0.991787533,0.5,0.99,0.0276,2284,1.43,0.0121,9655,R,0,0,14.8,@ReginaMMauro,NA,NA,NA,1,1,0,0,PA-06
2219,Ron Vogel,PA-06,0.91,NA,0.91,0,PA-06-vogel_ron-,0,0,0,NA,0.991787533,0.5,0.91,0.0361,1433,NA,NA,NA,R,0,0,22.2,@ForVogel,NA,NA,NA,1,1,0,0,PA-06
2220,Kevin Dellicker,PA-07,0.88,NA,0.88,0,PA-07-dellicker_kevin-,0,0,0,NA,0.991787533,0.5,0.88,0.0319,1586,NA,NA,NA,R,0,0,49,@KevinDellicker,NA,NA,NA,1,1,0,0,PA-07
2221,Lisa Scheller,PA-07,0.88,0.91,0.86,0.4,PA-07-scheller_lisa-,0,0,0,NA,0.991787533,0.5,0.86,0.0544,509,0.91,0.0204,3817,R,0,0,51,@SchellerforPA,NA,NA,NA,1,1,1,0,PA-07
2222,Mike Marsicano,PA-08,NA,NA,NA,NA,PA-08-marsicano_mike-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,31.3,NA,NA,NA,NA,1,1,0,0,PA-08
2223,Michael Doyle,PA-12,0.94,0.94,0.94,0.32,PA-12-doyle_michael-,0,0,0,NA,0.991787533,0.5,0.94,0.0687,284,0.94,0.0321,1511,R,0,0,100,@VoteMikeDoyle,NA,NA,NA,1,1,1,0,PA-12
2224,Kathy Coder,PA-17,NA,NA,NA,NA,PA-17-coder_kathy-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,17.3,NA,NA,NA,NA,1,1,0,0,PA-17
2225,Jason Killmeyer,PA-17,1.14,1.18,1.05,0.71,PA-17-killmeyer_jason-,0,0,0,NA,0.991787533,0.5,1.05,0.0383,1222,1.18,0.0075,32672,R,0,0,24,@JasonKillmeyer,NA,NA,NA,1,1,0,0,PA-17
2226,Jeremy Shaffer,PA-17,0.92,0.71,1.04,0.35,PA-17-shaffer_jeremy-,0,0,0,NA,0.991787533,0.5,1.04,0.0417,748,0.71,0.018,4602,R,0,0,58.7,@JeremyShafferPA,NA,NA,NA,1,1,1,0,PA-17
2227,Kathy Barnette,PA-Sen03,1.43,1.43,NA,1,PA-Sen03-barnette_kathy-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.43,0.0077,19960,R,0,0,24.7,@Kathy4Truth,NA,NA,NA,0,1,0,0,PA-Se
2228,Jeff Bartos,PA-Sen03,1.06,1.11,0.92,0.74,PA-Sen03-bartos_jeff-,0,0,0,NA,0.991787533,0.5,0.92,0.074,240,1.11,0.0139,7491,R,0,0,5,@jeff_bartos,NA,NA,NA,0,1,0,0,PA-Se
2229,George Bochetto,PA-Sen03,0.98,NA,0.98,0,PA-Sen03-bochetto_george-,0,0,0,NA,0.991787533,0.5,0.98,0.0904,216,NA,NA,NA,R,0,0,1.1,NA,NA,NA,NA,0,1,0,0,PA-Se
2230,Sean Gale,PA-Sen03,NA,NA,NA,NA,PA-Sen03-gale_sean-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,1.5,NA,NA,NA,NA,0,1,0,0,PA-Se
2231,David McCormick,PA-Sen03,1,1.08,0.93,0.5,PA-Sen03-mccormick_david-,0,0,0,NA,0.991787533,0.5,0.93,0.0407,886,1.08,0.0121,9849,R,0,0,31.1,@DaveMcCormickPA,NA,NA,NA,0,1,0,0,PA-Se
2232,Carla Sands,PA-Sen03,1.24,1.29,0.97,0.86,PA-Sen03-sands_carla-,0,0,0,NA,0.991787533,0.5,0.97,0.0566,439,1.29,0.0066,29409,R,0,0,5.4,@CarlaHSands,NA,NA,NA,0,1,0,0,PA-Se
2233,Allen Waters,RI-01,1.19,1.32,1.05,0.52,RI-01-waters_allen-,0,0,0,NA,0.991787533,0.5,1.05,0.0553,505,1.32,0.0158,6142,R,0,0,100,@AllenWatersRI,NA,NA,NA,1,1,1,0,RI-01
2234,Allan Fung,RI-02,0.73,0.72,0.73,0.13,RI-02-fung_allan-,0,0,0,NA,0.991787533,0.5,0.73,0.0282,1944,0.72,0.0233,3145,R,0,0,NA,@AllanFungRI,NA,NA,NA,1,1,1,0,RI-02
2235,Lynz Piper-Loomis,SC-01,1.33,1.44,1.02,0.74,SC-01-piperloomis_lynz-,0,0,0,NA,0.991787533,0.5,1.02,0.0441,900,1.44,0.0066,28965,R,0,0,1.6,@LynzPiperLoomis,NA,NA,NA,1,1,0,0,SC-01
2236,George Abuzeid,SC-04,NA,NA,NA,NA,SC-04-abuzeid_george-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,6.4,NA,NA,NA,NA,1,1,0,0,SC-04
2237,Michael LaPierre,SC-04,1.15,NA,1.15,0,SC-04-lapierre_michael-,0,0,0,NA,0.991787533,0.5,1.15,0.0131,9929,NA,NA,NA,R,0,0,17.1,NA,NA,NA,NA,1,1,0,0,SC-04
2238,Duke Buckner,SC-06,1.14,NA,1.14,0,SC-06-buckner_duke-,0,0,0,NA,0.991787533,0.5,1.14,0.0678,324,NA,NA,NA,R,0,0,74.4,NA,NA,NA,NA,1,1,1,0,SC-06
2239,Sonia Morris,SC-06,1.24,1.33,1.24,0.01,SC-06-morris_sonia-,0,0,0,NA,0.991787533,0.5,1.24,0.0232,3138,1.33,0.0645,326,R,0,0,25.6,@SCCongressSonia,NA,NA,NA,1,1,0,0,SC-06
2240,Barbara Arthur,SC-07,NA,NA,NA,NA,SC-07-arthur_barbara-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,12.3,NA,NA,NA,NA,1,1,0,0,SC-07
2241,Garrett Barton,SC-07,1.28,1.49,0.96,0.61,SC-07-barton_garrett-,0,0,0,NA,0.991787533,0.5,0.96,0.0491,521,1.49,0.0105,9113,R,0,0,2.5,@GarrettBartonSC,NA,NA,NA,1,1,0,0,SC-07
2242,Mark McBride,SC-07,NA,NA,NA,NA,SC-07-mcbride_mark-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,2,NA,NA,NA,NA,1,1,0,0,SC-07
2243,Spencer Morris,SC-07,1.04,NA,1.04,0,SC-07-morris_spencer-,0,0,0,NA,0.991787533,0.5,1.04,0.052,638,NA,NA,NA,R,0,0,0.5,NA,NA,NA,NA,1,1,0,0,SC-07
2244,Ken Richardson,SC-07,NA,NA,NA,NA,SC-07-richardson_ken-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,7.1,NA,NA,NA,NA,1,1,0,0,SC-07
2245,Taffy Howard,SD-00,1.17,1.39,1.12,0.2,SD-00-howard_taffy-,0,0,0,NA,0.991787533,0.5,1.12,0.0458,685,1.39,0.0253,1936,R,0,0,40.7,@taffy_howard,NA,NA,NA,1,1,0,0,SD-00
2246,Mark Mowry,SD-Sen03,1.22,NA,1.22,0,SD-Sen03-mowry_mark-,0,0,0,NA,0.991787533,0.5,1.22,0.0496,646,NA,NA,NA,R,0,0,7.4,NA,NA,NA,NA,0,1,0,0,SD-Se
2247,Bruce Whalen,SD-Sen03,NA,NA,NA,NA,SD-Sen03-whalen_bruce-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,20.3,@Whalen4USSenate,NA,NA,NA,0,1,0,0,SD-Se
2248,Sandy Casey,TN-03,NA,NA,NA,NA,TN-03-casey_sandy-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,20.7,NA,NA,NA,NA,1,1,0,0,TN-03
2249,Geni Batchelor,TN-05,1.05,NA,1.05,0,TN-05-batchelor_geni-,0,0,0,NA,0.991787533,0.5,1.05,0.0375,1056,NA,NA,NA,R,0,0,1.8,NA,NA,NA,NA,1,1,0,0,TN-05
2250,Jeff Beierlein,TN-05,NA,NA,NA,NA,TN-05-beierlein_jeff-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,7.1,NA,NA,NA,NA,1,1,0,0,TN-05
2251,Natisha Brooks,TN-05,NA,NA,NA,NA,TN-05-brooks_natisha-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,3,@Brooks4House,NA,NA,NA,1,1,0,0,TN-05
2252,Beth Harwell,TN-05,0.92,0.92,NA,1,TN-05-harwell_beth-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,0.92,0.0323,1496,R,0,0,26,@BethHarwellTN,NA,NA,NA,1,1,0,0,TN-05
2253,Andy Ogles,TN-05,1.2,1.04,1.22,0.1,TN-05-ogles_andy-,0,0,0,NA,0.991787533,0.5,1.22,0.0367,809,1.04,0.0389,982,R,0,0,36.9,@AndyOgles,NA,NA,NA,1,1,1,0,TN-05
2254,Kurt Winstead,TN-05,1.11,NA,1.11,0,TN-05-winstead_kurt-,0,0,0,NA,0.991787533,0.5,1.11,0.0661,332,NA,NA,NA,R,0,0,22,NA,NA,NA,NA,1,1,0,0,TN-05
2255,Danny Bridger,TN-08,1.31,NA,1.31,0,TN-08-bridger_danny-,0,0,0,NA,0.991787533,0.5,1.31,0.062,297,NA,NA,NA,R,0,0,5.1,NA,NA,NA,NA,1,1,0,0,TN-08
2256,Gary Clouse,TN-08,1.12,NA,1.12,0,TN-08-clouse_gary-,0,0,0,NA,0.991787533,0.5,1.12,0.0461,678,NA,NA,NA,R,0,0,2.8,NA,NA,NA,NA,1,1,0,0,TN-08
2257,Bob Hendry,TN-08,1.17,NA,1.17,0,TN-08-hendry_bob-,0,0,0,NA,0.991787533,0.5,1.17,0.0585,454,NA,NA,NA,R,0,0,8.4,@bob_hendry_4TN,NA,NA,NA,1,1,0,0,TN-08
2258,Leo AwGoWhat,TN-09,NA,NA,NA,NA,TN-09-awgowhat_leo-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,5,NA,NA,NA,NA,1,1,0,0,TN-09
2259,Charlote Bergmann,TN-09,1.1,1.44,1.06,0.11,TN-09-bergmann_charlotte-,0,0,0,NA,0.991787533,0.5,1.06,0.0443,809,1.44,0.0297,1165,R,0,0,51.5,@ElectBergmann,NA,NA,NA,1,1,1,0,TN-09
2260,Brown Dudley,TN-09,NA,NA,NA,NA,TN-09-dudley_brown-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,43.5,@TeamBrownDudley,NA,NA,NA,1,1,0,0,TN-09
2261,Aditya Atholi,TX-01,1.19,1.25,1.18,0.17,TX-01-atholi_aditya-,0,0,0,NA,0.991787533,0.5,1.18,0.0401,891,1.25,0.0282,2035,R,0,0,7.6,@Atholi4Congress,NA,NA,NA,1,1,0,0,TX-01
2262,Joe McDaniel,TX-01,1.24,NA,1.24,0,TX-01-mcdaniel_joe-,0,0,0,NA,0.991787533,0.5,1.24,0.0468,538,NA,NA,NA,R,0,0,24.1,@joemcd2,NA,NA,NA,1,1,0,0,TX-01
