row,candidate,stateDist,avgIdeal,idealTwitter,idealWeb,twWeight,candStem,liberal,conservative,moderate,thetaExternal,thetaStart,sigmaStart,idealWebLibcon,seThetaWebLibcon,wordCountWebLibcon,idealTwitterLibcon,seThetaTwitterLibcon,wordCountTwitterLibcon,party,partyLeader,incumbent,primaryPct,screenName,officialScreenName,followersCampaign,followersOfficial,house,rep,generalElec,generalElecJungle,district
1789,Michael Weinstock,NY-03,-0.85,-1.24,-0.81,0.1,NY-03-weinstock_michael-,0,0,0,NA,-0.870059059,0.5,-0.81,0.0519,1333,-1.24,0.0401,1735,D,0,0,7.7,@Weinstock2020,NA,533,NA,1,0,0,0,NY-03
1790,Tom Suozzi,NY-03,-0.64,-0.67,-0.62,0.49,NY-03-suozzi_tom-,0,0,0,-0.623877022,-0.623877022,0.5,-0.62,0.0463,1376,-0.67,0.0142,15252,D,0,1,66.5,@Tom_Suozzi,@RepTomSuozzi,5420,NA,1,0,1,0,NY-03
1791,Cindy Grosz,NY-04,NA,NA,NA,NA,NY-04-grosz_cindy-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,27.8,NA,NA,NA,NA,1,1,0,0,NY-04
1792,Dave LeBlanc,NY-04,NA,NA,NA,NA,NY-04-leblanc_dave-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,NA,NA,NA,D,0,0,0,NA,NA,NA,NA,1,0,0,0,NY-04
1793,Douglas Tuman,NY-04,0.94,NA,0.94,0,NY-04-tuman_douglas-,0,0,0,NA,1.034735001,0.5,0.94,0.0218,3925,NA,NA,NA,R,0,0,70.6,NA,NA,NA,NA,1,1,1,0,NY-04
1794,Kathleen Rice,NY-04,-0.66,-0.66,NA,1,NY-04-rice_kathleen-,0,0,0,-0.592605543,-0.592605543,0.5,NA,NA,NA,-0.66,0.012,19988,D,0,1,100,@KathleenRice,@RepKathleenRice,6431,NA,1,0,1,0,NY-04
1795,Steve Raiser,NY-04,1.23,1.23,NA,1,NY-04-raiser_steve-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,1.23,0.0817,295,R,0,0,0,@SteveRaiser,NA,142,NA,1,1,0,0,NY-04
1796,Amit Lal,NY-05,NA,NA,NA,NA,NY-05-lal_amit-,0,0,0,NA,0,0.5,NA,NA,NA,NA,NA,NA,I,0,0,0,@lalforcongress,NA,NA,NA,1,0,0,0,NY-05
1797,Gregory Meeks,NY-05,-1.21,-1.24,-1.12,0.78,NY-05-meeks_gregory-,0,0,0,-0.985518751,-0.985518751,0.5,-1.12,0.1048,249,-1.24,0.0159,10328,D,0,1,75.8,@GregMeeksNYC,@RepGregoryMeeks,NA,NA,1,0,1,0,NY-05
1798,Shaniyat Chowdhury,NY-05,-1.42,-1.52,-1.3,0.55,NY-05-chowdhury_shaniyat-,1,0,0,-1.657822485,-1.657822485,0.5,-1.3,0.0334,1896,-1.52,0.0082,27459,D,0,0,24.2,@Shaniyat2020,NA,16679,NA,1,0,0,0,NY-05
1799,Grace Meng,NY-06,-1.15,-1.1,-1.28,0.71,NY-06-meng_grace-,1,0,0,-1.286019476,-1.286019476,0.5,-1.28,0.0391,1331,-1.1,0.0083,38929,D,0,1,65.5,@Grace4NY,@RepGraceMeng,22949,NA,1,0,1,0,NY-06
1800,Matthew DiBono,NY-06,NA,NA,NA,NA,NY-06-dibono_matthew-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,NA,NA,NA,D,0,0,0,NA,NA,NA,NA,1,0,0,0,NY-06
1801,Melquiades Gagarin,NY-06,-1.43,-1.53,-1.32,0.55,NY-06-gagarin_melquiades-,1,0,0,-1.657822485,-1.657822485,0.5,-1.32,0.0281,2645,-1.53,0.0071,37473,D,0,0,20.1,@MelforProgress,NA,9447,NA,1,0,0,0,NY-06
1802,Sandra Choi,NY-06,-1.18,-1.38,-1.08,0.33,NY-06-choi_sandra-,0,0,0,NA,-0.870059059,0.5,-1.08,0.0403,1610,-1.38,0.0159,9366,D,0,0,14.4,@sandraforqueens,NA,895,NA,1,0,0,0,NY-06
1803,Tom Zmich,NY-06,1.26,1.56,1.03,0.44,NY-06-zmich_tom-,0,0,0,NA,1.034735001,0.5,1.03,0.0787,316,1.56,0.025,2914,R,0,0,100,@tomzmich2020,NA,2222,NA,1,1,1,0,NY-06
1804,Brian Kelly,NY-07,NA,NA,NA,NA,NY-07-kelly_brian-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,100,NA,NA,NA,NA,1,1,1,0,NY-07
1805,Iro Omere,NY-07,-1.22,-1.21,-1.22,0.32,NY-07-omere_iro-,0,0,0,NA,-0.870059059,0.5,-1.22,0.0625,607,-1.21,0.0299,3299,D,0,0,0,@IroghamaNY,NA,1095,NA,1,0,0,0,NY-07
1806,Nydia Velazquez,NY-07,-1.31,-1.31,-1.3,0.78,NY-07-velazquez_nydia-,1,0,0,-1.28941243,-1.28941243,0.5,-1.3,0.0446,1013,-1.31,0.0074,41112,D,0,1,80.1,@ReElectNydia,@NydiaVelazquez,NA,NA,1,0,1,0,NY-07
1807,Paperboy Prince,NY-07,-0.95,-1.27,-0.37,0.65,NY-07-prince_paperboy-,0,0,0,NA,-0.870059059,0.5,-0.37,0.0947,343,-1.27,0.0185,7468,D,0,0,19.9,@PaperboyPrince,NA,6759,NA,1,0,0,0,NY-07
1808,Abe Jamie Garcia,NY-08,NA,NA,NA,NA,NY-08-garcia_abejamie-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,NA,NA,NA,D,0,0,0,@FriendsAbe,NA,NA,NA,1,0,0,0,NY-08
1809,Garfield Wallace,NY-08,NA,NA,NA,NA,NY-08-wallace_garfield-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,100,NA,NA,NA,NA,1,1,1,0,NY-08
1810,Hakeem Jeffries,NY-08,-1.39,-1.46,-1.29,0.62,NY-08-jeffries_hakeem-,0,0,0,-1.048025091,-1.048025091,0.5,-1.29,0.0553,697,-1.46,0.012,13229,D,0,1,100,@hakeem_jeffries,@RepJeffries,18456,NA,1,0,1,0,NY-08
1811,Adem Bunkeddeko,NY-09,-1.25,-1.3,-1.06,0.79,NY-09-bunkeddeko_adem-,0,0,0,NA,-0.870059059,0.5,-1.06,0.1048,241,-1.3,0.0147,10981,D,0,0,24.6,@adembunkeddeko,NA,NA,NA,1,0,0,0,NY-09
1812,Alexander Hubbard,NY-09,NA,NA,NA,NA,NY-09-hubbard_alexander-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,NA,NA,NA,D,0,0,0,NA,NA,NA,NA,1,0,0,0,NY-09
1813,Chaim Deutsch,NY-09,-0.7,-0.7,NA,1,NY-09-deutsch_chaim-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,-0.7,0.0127,19902,D,0,0,9.8,@ChaimDeutsch,NA,13213,NA,1,0,0,0,NY-09
1814,Constantine Jean-Pierre,NY-09,NA,NA,NA,NA,NY-09-jean-pierre_constantine-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,100,NA,NA,NA,NA,1,1,1,0,NY-09
1815,Isiah James,NY-09,-1.53,-1.72,-1.32,0.53,NY-09-james_isiah-,1,0,0,-1.657822485,-1.657822485,0.5,-1.32,0.0401,1395,-1.72,0.0084,18826,D,0,0,10.3,@isiah4congress,NA,21138,NA,1,0,0,0,NY-09
1816,Joel Azumah,NY-09,0.45,0.45,NA,1,NY-09-azumah_joel-,0,0,0,NA,0,0.5,NA,NA,NA,0.45,0.1193,1481,I,0,0,0,@CongressJoel,NA,4,NA,1,0,0,0,NY-09
1817,Lutchi Gayot,NY-09,-1.12,-1.29,-1.07,0.24,NY-09-gayot_lutchi-,0,0,0,NA,-0.870059059,0.5,-1.07,0.0332,2572,-1.29,0.0165,9336,D,0,0,0,@LutchiGayot,NA,6102,NA,1,0,0,0,NY-09
1818,Yvette Clarke,NY-09,-1.26,-1.14,-1.47,0.64,NY-09-clarke_yvette-,1,0,0,-1.346687816,-1.346687816,0.5,-1.47,0.0372,981,-1.14,0.0117,20488,D,0,1,54.4,@VoteYvette,@RepYvetteClarke,NA,NA,1,0,1,0,NY-09
1819,Cathy Bernstein,NY-10,1.03,1.43,0.94,0.18,NY-10-bernstein_cathy-,0,0,0,NA,1.034735001,0.5,0.94,0.034,2094,1.43,0.021,5266,R,0,0,100,@CathyCongress,NA,26478,NA,1,1,1,0,NY-10
1820,Darryl Hendricks,NY-10,-1.05,-1.18,-1.04,0.1,NY-10-hendricks_darryl-,0,0,0,NA,-0.870059059,0.5,-1.04,0.0406,2069,-1.18,0.0328,2822,D,0,0,0,@Dph2020,NA,4810,NA,1,0,0,0,NY-10
1821,Jeanne Nigro,NY-10,0.26,NA,0.26,0,NY-10-nigro_jeanne-,0,0,0,NA,0,0.5,0.26,0.071,1041,NA,NA,NA,I,0,0,0,@JeanneNigro,NA,NA,NA,1,0,0,0,NY-10
1822,Jerrold Nadler,NY-10,-1.3,-1.28,-1.41,0.87,NY-10-nadler_jerrold-,1,0,0,-1.247444655,-1.247444655,0.5,-1.41,0.0771,268,-1.28,0.0106,21582,D,0,1,67.7,@JerryNadler,@RepJerryNadler,NA,422088,1,0,1,0,NY-10
1823,Jonathan Herzog,NY-10,-1.21,-1.29,-1.16,0.36,NY-10-herzog_jonathan-,0,0,0,NA,-0.870059059,0.5,-1.16,0.0455,1466,-1.29,0.0174,9615,D,0,0,10.4,@JonathanHerzog5,NA,NA,NA,1,0,0,0,NY-10
1824,Lindsey Boylan,NY-10,-1.3,-1.38,-1.15,0.63,NY-10-boylan_lindsey-,1,0,0,-1.657822485,-1.657822485,0.5,-1.15,0.0371,1672,-1.38,0.0083,33728,D,0,0,21.9,@LindseyBoylan,NA,33503,NA,1,0,0,0,NY-10
1825,Joseph Caldarera,NY-11,1.33,1.45,1.27,0.31,NY-11-caldarera_joseph-,0,0,0,NA,1.034735001,0.5,1.27,0.0377,1282,1.45,0.0173,6770,R,0,0,31,@JoeCalNYC,NA,2108,NA,1,1,0,0,NY-11
1826,Max Rose,NY-11,-0.45,-0.58,-0.28,0.57,NY-11-rose_max-,0,0,1,-0.317030835,-0.317030835,0.5,-0.28,0.035,2085,-0.58,0.0094,31970,D,0,1,100,@MaxRose4NY,@RepMaxRose,33366,NA,1,0,1,0,NY-11
1827,Nicole Malliotakis,NY-11,1.13,1.22,0.92,0.71,NY-11-malliotakis_nicole-,0,0,0,NA,1.034735001,0.5,0.92,0.0375,1391,1.22,0.0076,40321,R,0,0,69,@NMalliotakis,@RepMalliotakis,59515,NA,1,1,1,0,NY-11
1828,Carlos Santiago-Cano,NY-12,0.97,NA,0.97,0,NY-12-santiago-cano_carlos-,0,0,0,NA,1.034735001,0.5,0.97,0.0439,1208,NA,NA,NA,R,0,0,100,NA,NA,NA,NA,1,1,1,0,NY-12
1829,Carolyn Maloney,NY-12,-1.28,-1.2,-1.34,0.39,NY-12-maloney_carolyn-,0,0,0,-1.222633458,-1.222633458,0.5,-1.34,0.0203,5339,-1.2,0.0079,40725,D,0,1,43,@CarolynBMaloney,@RepMaloney,32599,NA,1,0,1,0,NY-12
1830,Lauren Ashcraft,NY-12,-1.33,-1.44,-1.18,0.57,NY-12-ashcraft_lauren-,1,0,0,-1.657822485,-1.657822485,0.5,-1.18,0.0366,1997,-1.44,0.0083,30940,D,0,0,13.4,@VoteAshcraft,NA,38092,NA,1,0,0,0,NY-12
1831,Peter Harrison,NY-12,-1.51,-1.56,-1.38,0.72,NY-12-harrison_peter-,0,0,0,NA,-0.870059059,0.5,-1.38,0.0328,1453,-1.56,0.0066,42935,D,0,0,4.2,@PeteHarrisonNYC,NA,3483,NA,1,0,0,0,NY-12
1832,Suraj Patel,NY-12,-1.08,-1.22,-1.01,0.31,NY-12-patel_suraj-,0,0,0,NA,-0.870059059,0.5,-1.01,0.0227,6463,-1.22,0.0087,34253,D,0,0,39.3,@surajpatelnyc,NA,12901,NA,1,0,0,0,NY-12
1833,Adriano Espaillat,NY-13,-1.25,-1.15,-1.41,0.63,NY-13-espaillat_adriano-,1,0,0,-1.34045708,-1.34045708,0.5,-1.41,0.0286,2141,-1.15,0.0082,42343,D,0,1,59.3,@EspaillatNY,@RepEspaillat,12235,NA,1,0,1,0,NY-13
1834,James Felton Keith,NY-13,-1.32,-1.49,-1.08,0.59,NY-13-keith_jamesfelton-,0,0,0,NA,-0.870059059,0.5,-1.08,0.0534,1245,-1.49,0.0105,21321,D,0,0,25.3,@JFKii,NA,21106,NA,1,0,0,0,NY-13
1835,Lovelynn Gwinn,NY-13,1.12,NA,1.12,0,NY-13-gwinn_lovelynn-,0,0,0,NA,1.034735001,0.5,1.12,0.0553,724,NA,NA,NA,R,0,0,100,NA,NA,NA,NA,1,1,1,0,NY-13
1836,Pedro Lopez,NY-13,NA,NA,NA,NA,NY-13-lopez_pedro-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,NA,NA,NA,D,0,0,0,NA,NA,NA,NA,1,0,0,0,NY-13
1837,Ramon Rodriguez,NY-13,NA,NA,NA,NA,NY-13-rodriguez_ramon-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,NA,NA,NA,D,0,0,15.3,@RamonCongress,NA,NA,NA,1,0,0,0,NY-13
1838,Richard Habersham,NY-13,-1.18,NA,-1.18,0,NY-13-habersham_richard-,0,0,0,NA,-0.870059059,0.5,-1.18,0.0368,1750,NA,NA,NA,D,0,0,0,@HabershamForUs,NA,NA,NA,1,0,0,0,NY-13
1839,Alexandria Ocasio-Cortez,NY-14,-1.59,-1.52,-1.66,0.53,NY-14-ocasio-cortez_alexandria-,1,0,0,-1.697583616,-1.697583616,0.5,-1.66,0.0153,3088,-1.52,0.0068,41757,D,0,1,74.4,@AOC,@RepAOC,10616958,NA,1,0,1,0,NY-14
1840,Antoine Tucker,NY-14,1.62,1.76,1,0.81,NY-14-tucker_antoine-,0,0,0,NA,1.034735001,0.5,1,0.0692,450,1.76,0.0075,23281,R,0,0,0,@montaga,NA,245237,NA,1,1,0,0,NY-14
1841,Badrun Khan,NY-14,-1.17,-1.29,-1.1,0.38,NY-14-khan_badrun-,0,0,0,NA,-0.870059059,0.5,-1.1,0.0397,1589,-1.29,0.0156,11324,D,0,0,5,@badrun_khan,NA,4622,NA,1,0,0,0,NY-14
1842,Fernando Cabrera,NY-14,-0.86,-0.86,NA,1,NY-14-cabrera_fernando-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,-0.86,0.0371,2906,D,0,0,0,@FCabreraNY,NA,6023,NA,1,0,0,0,NY-14
1843,Israel Ortega Cruz,NY-14,NA,NA,NA,NA,NY-14-ortegacruz_israel-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,0,@IOCforcongress,NA,NA,NA,1,1,0,0,NY-14
1844,James Dillon,NY-14,NA,NA,NA,NA,NY-14-dillon_james-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,NA,NA,NA,D,0,0,0,@I_Like_Dillon,NA,NA,NA,1,0,0,0,NY-14
1845,Jineea Butler,NY-14,NA,NA,NA,NA,NY-14-butler_jineea-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,0,NA,NA,NA,NA,1,1,0,0,NY-14
1846,John Cummings,NY-14,1.46,1.58,1.01,0.79,NY-14-cummings_john-,0,0,0,NA,1.034735001,0.5,1.01,0.062,506,1.58,0.009,21992,R,0,0,100,@cummings2020,NA,27278,NA,1,1,1,0,NY-14
1847,Jose Velazquez,NY-14,-1.08,-1.08,NA,1,NY-14-velazquez_jose-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,-1.08,0.0379,1945,D,0,0,0,@JVelazquezNYC,NA,860,NA,1,0,0,0,NY-14
1848,Michelle Caruso-Cabrera,NY-14,-1.02,-0.94,-1.13,0.58,NY-14-caruso-cabrera_michelle-,0,0,0,NA,-0.870059059,0.5,-1.13,0.1119,366,-0.94,0.0227,5988,D,0,0,18.1,@MCaruso_Cabrera,NA,89251,NA,1,0,0,0,NY-14
1849,Miguel Hernandez,NY-14,0.42,0.69,0.41,0.05,NY-14-hernandez_miguel-,0,0,0,NA,0,0.5,0.41,0.0679,1380,0.69,0.0706,899,I,0,0,0,@MiguelCongress,NA,NA,NA,1,0,0,0,NY-14
1850,Rey Solano,NY-14,NA,NA,NA,NA,NY-14-solano_rey-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,NA,NA,NA,R,0,0,0,NA,NA,NA,NA,1,1,0,0,NY-14
1851,Rich Valdes,NY-14,1.81,1.81,NA,1,NY-14-valdes_rich-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,1.81,0.0065,33867,R,0,0,0,@RichValdes,NA,21972,NA,1,1,0,0,NY-14
1852,Ruth Papazian,NY-14,1.49,1.49,NA,1,NY-14-papazian_ruth-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,1.49,0.0089,28609,R,0,0,0,@PuRpleIsPowRful,NA,3189,NA,1,1,0,0,NY-14
1853,Sam Sloan,NY-14,NA,NA,NA,NA,NY-14-sloan_sam-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,NA,NA,NA,D,0,0,2.2,NA,NA,NA,NA,1,0,0,0,NY-14
1854,Scherie Murray,NY-14,1.38,1.38,NA,1,NY-14-murray_scherie-,0,0,0,NA,1.034735001,0.5,NA,NA,NA,1.38,0.0138,10292,R,0,0,0,@ScherieMurray,NA,115936,NA,1,1,0,0,NY-14
1855,Chivona Newsome,NY-15,-1.39,-1.39,NA,1,NY-15-newsome_chivona-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,-1.39,0.0241,3940,D,0,0,2.3,@newyorkvonni,NA,2160,NA,1,0,0,0,NY-15
1856,David Franks,NY-15,-0.76,NA,-0.76,0,NY-15-franks_david-,0,0,0,NA,-0.870059059,0.5,-0.76,0.1165,260,NA,NA,NA,D,0,0,0,NA,NA,NA,NA,1,0,0,0,NY-15
1857,Frangell Basora,NY-15,-1.22,-1.23,-1.22,0.31,NY-15-basora_frangell-,0,0,0,NA,-0.870059059,0.5,-1.22,0.0237,4360,-1.23,0.0108,22571,D,0,0,0.3,@FrangellBasora,NA,336,NA,1,0,0,0,NY-15
1858,Jonathan Ortiz,NY-15,-0.98,NA,-0.98,0,NY-15-ortiz_jonathan-,0,0,0,NA,-0.870059059,0.5,-0.98,0.07,573,NA,NA,NA,D,0,0,0,@ortiz4congress,NA,NA,NA,1,0,0,0,NY-15
1859,Marlene Cintron,NY-15,-1.13,-1.13,NA,1,NY-15-cintron_marlene-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,-1.13,0.0333,2682,D,0,0,0.7,@marleneforthebx,NA,399,NA,1,0,0,0,NY-15
1860,Melissa Mark-Viverito,NY-15,-1.46,-1.45,-1.48,0.5,NY-15-mark-viverito_melissa-,0,0,0,NA,-0.870059059,0.5,-1.48,0.0241,2714,-1.45,0.0087,31982,D,0,0,4.3,@MMViverito,NA,40489,NA,1,0,0,0,NY-15
1861,Michael Blake,NY-15,-1.29,-1.29,NA,1,NY-15-blake_michael-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,-1.29,0.0097,26992,D,0,0,18.1,@MrMikeBlake,NA,40901,NA,1,0,0,0,NY-15
1862,Patrick Delices,NY-15,1.17,1.53,0.84,0.48,NY-15-delices_patrick-,0,0,0,NA,1.034735001,0.5,0.84,0.0455,867,1.53,0.0161,9403,R,0,0,100,@PD4Congress,NA,177,NA,1,1,1,0,NY-15
1863,Ritchie Torres,NY-15,-1.32,-1.32,NA,1,NY-15-torres_ritchie-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,-1.32,0.0122,17337,D,0,0,32.2,@RitchieTorres,@RepRitchie,59773,NA,1,0,1,0,NY-15
1864,Ruben Diaz Sr.,NY-15,-0.55,-0.55,NA,1,NY-15-diazsr_ruben-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,-0.55,0.0251,5153,D,0,0,14.4,@revrubendiaz,NA,4849,NA,1,0,0,0,NY-15
1865,Samelys Lopez,NY-15,-1.51,-1.56,-1.46,0.52,NY-15-lopez_samelys-,0,0,0,NA,-0.870059059,0.5,-1.46,0.0308,1475,-1.56,0.0096,19044,D,0,0,14,@SamelysLopez,NA,14014,NA,1,0,0,0,NY-15
1866,Tomas Ramos,NY-15,-1.33,NA,-1.33,0,NY-15-ramos_tomas-,1,0,0,-1.657822485,-1.657822485,0.5,-1.33,0.0338,1662,NA,NA,NA,D,0,0,2.4,@tomas4congress,NA,3832,NA,1,0,0,0,NY-15
1867,Ydanis Rodriguez,NY-15,NA,NA,NA,NA,NY-15-rodriguez_ydanis-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,NA,NA,NA,D,0,0,10.6,@YdanisEs,NA,NA,NA,1,0,0,0,NY-15
1868,Andom Ghebreghiorgis,NY-16,-1.49,-1.56,-1.44,0.44,NY-16-ghebreghiorgis_andom-,0,0,0,NA,-0.870059059,0.5,-1.44,0.0285,2195,-1.56,0.0097,20484,D,0,0,0.9,@AndomForNY,NA,6948,NA,1,0,0,0,NY-16
1869,Chris Fink,NY-16,-1.14,-1.14,NA,1,NY-16-fink_chris-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,-1.14,0.0663,697,D,0,0,1.8,@ChrisFink2020,NA,NA,NA,1,0,0,0,NY-16
1870,Eliot Engel,NY-16,-1.28,-1.13,-1.33,0.23,NY-16-engel_eliot-,0,0,0,-1.07175258,-1.07175258,0.5,-1.33,0.0199,4806,-1.13,0.0129,17191,D,0,1,40.6,@TeamEngel,@RepEliotEngel,NA,NA,1,0,0,0,NY-16
1871,Jamaal Bowman,NY-16,-1.39,-1.44,-1.36,0.32,NY-16-bowman_jamaal-,1,0,0,-1.657822485,-1.657822485,0.5,-1.36,0.0163,6857,-1.44,0.0072,37784,D,0,0,55.4,@JamaalBowmanNY,@RepBowman,242090,NA,1,0,1,0,NY-16
1872,Patrick McManus,NY-16,1.14,NA,1.14,0,NY-16-mcmanus_patrick-,0,0,0,NA,1.034735001,0.5,1.14,0.0739,283,NA,NA,NA,R,0,0,100,NA,NA,NA,NA,1,1,1,0,NY-16
1873,Sammy Ravelo,NY-16,-0.74,-1.22,-0.72,0.05,NY-16-ravelo_sammy-,0,0,0,NA,-0.870059059,0.5,-0.72,0.0591,936,-1.22,0.0704,556,D,0,0,1.3,@Ravelo4Congress,NA,NA,NA,1,0,0,0,NY-16
1874,Adam Schleifer,NY-17,-1.12,-1.12,NA,1,NY-17-schleifer_adam-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,-1.12,0.0207,7283,D,0,0,16.2,@AdamSchleiferNY,NA,794,NA,1,0,0,0,NY-17
1875,Allison Fine,NY-17,-1.06,-1.15,-0.96,0.5,NY-17-fine_allison-,0,0,0,NA,-0.870059059,0.5,-0.96,0.0588,861,-1.15,0.0165,10156,D,0,0,2,@Afine,NA,15254,NA,1,0,0,0,NY-17
1876,Asha Castleberry-Hernandez,NY-17,-1.04,-1.01,-1.08,0.56,NY-17-castleberry-hernandez_asha-,0,0,0,NA,-0.870059059,0.5,-1.08,0.0734,692,-1.01,0.018,10379,D,0,0,2.6,@AshaCastleberry,NA,2731,NA,1,0,0,0,NY-17
1877,Catherine Borgia,NY-17,-1.05,-1.2,-1.04,0.09,NY-17-borgia_catherine-,0,0,0,NA,-0.870059059,0.5,-1.04,0.0562,942,-1.2,0.053,1053,D,0,0,0,@CatherineBorgi1,NA,1106,NA,1,0,0,0,NY-17
1878,Catherine Parker,NY-17,-1.23,-1.22,-1.23,0.14,NY-17-parker_catherine-,0,0,0,NA,-0.870059059,0.5,-1.23,0.0987,271,-1.22,0.071,536,D,0,0,2,@catherineNY17,NA,NA,NA,1,0,0,0,NY-17
1879,David Buchwald,NY-17,-0.9,-0.63,-1.01,0.28,NY-17-buchwald_david-,0,0,0,NA,-0.870059059,0.5,-1.01,0.0405,1804,-0.63,0.0194,8221,D,0,0,8.5,@DavidBuchwald,NA,4163,NA,1,0,0,0,NY-17
1880,David Carlucci,NY-17,-0.77,-0.74,-0.85,0.69,NY-17-carlucci_david-,0,0,0,NA,-0.870059059,0.5,-0.85,0.0586,856,-0.74,0.0122,22348,D,0,0,11,@DavidCarlucci,NA,22085,NA,1,0,0,0,NY-17
1881,David Katz,NY-17,NA,NA,NA,NA,NY-17-katz_david-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,NA,NA,NA,D,0,0,0,NA,NA,NA,NA,1,0,0,0,NY-17
1882,Duane Jackson,NY-17,NA,NA,NA,NA,NY-17-jackson_duane-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,NA,NA,NA,D,0,0,0,NA,NA,NA,NA,1,0,0,0,NY-17
1883,Evelyn Farkas,NY-17,-1.1,-1.2,-0.68,0.8,NY-17-farkas_evelyn-,0,0,0,NA,-0.870059059,0.5,-0.68,0.0881,390,-1.2,0.0124,18143,D,0,0,15.5,@EvelynNFarkas,NA,38565,NA,1,0,0,0,NY-17
1884,Jo-Anna Rodriguez-Wheeler,NY-17,-1.24,-1.24,NA,1,NY-17-rodriguez-wheeler_jo-anna-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,-1.24,0.0418,1571,D,0,0,0,@Jo_AnnaNY17,NA,361,NA,1,0,0,0,NY-17
1885,John Jabbour,NY-17,NA,NA,NA,NA,NY-17-jabbour_john-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,NA,NA,NA,D,0,0,0,NA,NA,NA,NA,1,0,0,0,NY-17
1886,Josh Eisen,NY-17,1.41,1.63,1.05,0.62,NY-17-eisen_josh-,0,0,0,NA,1.034735001,0.5,1.05,0.0317,1964,1.63,0.007,37504,R,0,0,0,@JoshEisen17,NA,433,NA,1,1,0,0,NY-17
1887,Lola Osoria,NY-17,NA,NA,NA,NA,NY-17-osoria_lola-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,NA,NA,NA,D,0,0,0,@LolaOsoria,NA,NA,NA,1,0,0,0,NY-17
1888,Lucy Casanova,NY-17,NA,NA,NA,NA,NY-17-casanova_lucy-,0,0,0,NA,-0.870059059,0.5,NA,NA,NA,NA,NA,NA,D,0,0,0,NA,NA,NA,NA,1,0,0,0,NY-17
1889,Maureen McArdle Schulman,NY-17,1.14,1.08,1.16,0.25,NY-17-mcardle-schulman_maureen-,0,0,0,NA,1.034735001,0.5,1.16,0.0775,266,1.08,0.0534,1055,R,0,0,76.2,@Maureen4NY,NA,176,NA,1,1,1,0,NY-17
1890,Mondaire Jones,NY-17,-1.26,-1.45,-1.09,0.47,NY-17-jones_mondaire-,0,0,0,NA,-0.870059059,0.5,-1.09,0.0373,1821,-1.45,0.0103,19177,D,0,0,41.6,@MondaireJones,@RepMondaire,83644,NA,1,0,1,0,NY-17
1891,Shane McGaffey,NY-17,-0.73,NA,-0.73,0,NY-17-mcgaffey_shane-,0,0,0,NA,-0.870059059,0.5,-0.73,0.0707,738,NA,NA,NA,D,0,0,0,@ShaneMcGaffey,NA,108,NA,1,0,0,0,NY-17
1892,Yehudis Gottesfeld,NY-17,1.05,NA,1.05,0,NY-17-gottesfeld_yehudis-,0,0,0,NA,1.034735001,0.5,1.05,0.0618,488,NA,NA,NA,R,0,0,21,NA,NA,NA,NA,1,1,0,0,NY-17
1893,Chele Chiavacci Farley,NY-18,1.09,1.22,0.93,0.56,NY-18-farley_chelechiavacci-,0,0,0,NA,1.034735001,0.5,0.93,0.0552,615,1.22,0.0156,9043,R,0,0,100,@CheleFarley,NA,5930,NA,1,1,1,0,NY-18
